onset	duration	event_type
1.1045629978	1.9952623149688795	type3_color1_cuep
6.5880630016	3	type3_color1_searchp
10.6213181019	1.2589254117941673	type2_color1_cuep
15.7549650669	3	type2_color1_searchp
19.8881270885	1.5848931924611136	type1_color1_cuep
24.9548552036	3	type1_color1_searchp
28.9880030155	1.0	type3_color4_cuep
34.2716240883	3	type3_color4_searchp
38.3048892021	1.5848931924611136	type3_color3_cuep
45.7383232117	3	type3_color3_searchp
49.7715091705	1.1659144011798317	type2_color5_cuep
55.2217850685	3	type2_color5_searchp
59.2550570965	1.2589254117941673	type1_color3_cuep
63.9884910583	3	type1_color3_searchp
68.0218441486	1.3593563908785256	type3_color5_cuep
75.2220470905	3	type3_color5_searchp
79.2551290989	1.847849797422291	type2_color2_cuep
83.9386432171	3	type2_color2_searchp
87.9719750881	1.4677992676220695	type2_color3_cuep
95.9386711121	3	type2_color3_searchp
99.9719390869	1.4677992676220695	type1_color5_cuep
106.705668211	3	type1_color5_searchp
110.738779068	1.7113283041617808	type1_color1_cuep
115.2888460159	3	type1_color1_searchp
119.3222939968	1.1659144011798317	type3_color2_cuep
125.2557010651	3	type3_color2_searchp
129.2889151573	1.5848931924611136	type1_color4_cuep
134.0057880878	3	type1_color4_searchp
138.1056571007	1.9952623149688795	type1_color3_cuep
142.6558821201	3	type1_color3_searchp
146.6890940666	1.0797751623277096	type2_color4_cuep
152.0559341908	3	type2_color4_searchp
156.0892231464	1.7113283041617808	type1_color5_cuep
160.9560580254	3	type1_color5_searchp
165.0726101398	1.847849797422291	type1_color2_cuep
172.2227580547	3	type1_color2_searchp
176.2560679913	1.1659144011798317	type2_color4_cuep
182.1728761196	3	type2_color4_searchp
186.2061522007	1.3593563908785256	type2_color2_cuep
190.7237532139	3	type2_color2_searchp
194.8728821278	1.0	type1_color4_cuep
198.4230101109	3	type1_color4_searchp
202.4562821388	1.0797751623277096	type3_color2_cuep
206.1230430603	3	type3_color2_searchp
210.1563742161	1.847849797422291	type3_color1_cuep
218.5065171719	3	type3_color1_searchp
222.5398101807	1.0	type3_color3_cuep
228.8234059811	3	type3_color3_searchp
232.856552124	1.3593563908785256	type3_color5_cuep
238.0566082001	3	type3_color5_searchp
242.2899591923	1.4677992676220695	type2_color5_cuep
247.6068201065	3	type2_color5_searchp
251.6400351524	1.7113283041617808	type1_color2_cuep
259.1901741028	3	type1_color2_searchp
263.2235481739	1.9952623149688795	type2_color1_cuep
269.9736430645	3	type2_color1_searchp
274.0068640709	1.2589254117941673	type2_color3_cuep
278.0737361908	3	type2_color3_searchp
282.1069760323	1.0797751623277096	type3_color4_cuep
289.6904551983	3	type3_color4_searchp
