onset	duration	event_type
1.5129418373	1.4677992676220695	type2_color5_cuep
8.8300058842	3	type2_color5_searchp
12.8630349636	1.7113283041617808	type3_color5_cuep
21.063177824	3	type3_color5_searchp
25.0964338779	1.3593563908785256	type1_color5_cuep
30.2965769768	3	type1_color5_searchp
34.3298637867	1.2589254117941673	type2_color4_cuep
38.7133049965	3	type2_color4_searchp
42.7465097904	1.3593563908785256	type2_color5_cuep
47.6135489941	3	type2_color5_searchp
51.6466038227	1.1659144011798317	type3_color1_cuep
55.6801009178	3	type3_color1_searchp
59.7966718674	1.9952623149688795	type2_color3_cuep
67.6635518074	3	type2_color3_searchp
71.696833849	1.0	type3_color2_cuep
76.5469179153	3	type3_color2_searchp
80.6468939781	1.2589254117941673	type3_color5_cuep
84.7469418049	3	type3_color5_searchp
88.7802608013	1.7113283041617808	type1_color4_cuep
95.2471089363	3	type1_color4_searchp
99.3303627968	1.0797751623277096	type1_color5_cuep
102.9638698101	3	type1_color5_searchp
106.9971208572	1.9952623149688795	type2_color2_cuep
111.5472538471	3	type2_color2_searchp
115.5805139542	1.1659144011798317	type2_color1_cuep
121.4972729683	3	type2_color1_searchp
125.5306649208	1.5848931924611136	type1_color4_cuep
130.5809128284	3	type1_color4_searchp
134.6139957905	1.847849797422291	type1_color2_cuep
141.2141489983	3	type1_color2_searchp
145.2474169731	1.5848931924611136	type1_color3_cuep
149.9643769264	3	type1_color3_searchp
153.9975597858	1.7113283041617808	type3_color1_cuep
159.9809529781	3	type3_color1_searchp
164.0142519474	1.0797751623277096	type1_color1_cuep
168.5810248852	3	type1_color1_searchp
172.6810398102	1.0	type3_color2_cuep
176.8144459724	3	type3_color2_searchp
180.8478009701	1.5848931924611136	type3_color3_cuep
184.9814219475	3	type3_color3_searchp
189.0644309521	1.3593563908785256	type3_color4_cuep
193.2478468418	3	type3_color4_searchp
197.2811899185	1.0	type3_color4_cuep
203.5479979515	3	type3_color4_searchp
207.6313199997	1.9952623149688795	type2_color2_cuep
213.9147667885	3	type2_color2_searchp
217.9480059147	1.2589254117941673	type2_color1_cuep
225.698184967	3	type2_color1_searchp
229.7314248085	1.0797751623277096	type2_color4_cuep
236.1149280071	3	type2_color4_searchp
240.1480958462	1.847849797422291	type1_color1_cuep
248.5150198936	3	type1_color1_searchp
252.5482788086	1.4677992676220695	type3_color3_cuep
259.3151237965	3	type3_color3_searchp
263.3483328819	1.1659144011798317	type2_color3_cuep
268.3651878834	3	type2_color3_searchp
272.4484438896	1.4677992676220695	type1_color2_cuep
278.1819159985	3	type1_color2_searchp
282.2151038647	1.847849797422291	type1_color3_cuep
289.9486730099	3	type1_color3_searchp
