onset	duration	event_type
1.0479311943	1.847849797422291	type2_color5_cuep
6.3814480305	3	type2_color5_searchp
10.4147331715	1.4677992676220695	type2_color3_cuep
14.7147932053	3	type2_color3_searchp
18.7480101585	1.5848931924611136	type3_color1_cuep
25.0816090107	3	type3_color1_searchp
29.1149401665	1.2589254117941673	type3_color3_cuep
35.314948082	3	type3_color3_searchp
39.3483271599	1.3593563908785256	type1_color5_cuep
44.7317562103	3	type1_color5_searchp
48.7650060654	1.0	type1_color2_cuep
57.8485221863	3	type1_color2_searchp
61.8984930515	1.0	type3_color1_cuep
67.1651651859	3	type3_color1_searchp
71.1984779835	1.9952623149688795	type2_color4_cuep
79.6986579895	3	type2_color4_searchp
83.7318940163	1.5848931924611136	type1_color2_cuep
89.1653571129	3	type1_color2_searchp
93.2986550331	1.3593563908785256	type2_color1_cuep
98.9487919807	3	type2_color1_searchp
102.9820790291	1.2589254117941673	type1_color4_cuep
110.0822889805	3	type1_color4_searchp
114.1321671009	1.5848931924611136	type3_color5_cuep
118.848968029	3	type3_color5_searchp
122.9655539989	1.847849797422291	type3_color4_cuep
129.5656690598	3	type3_color4_searchp
133.5989980698	1.3593563908785256	type2_color2_cuep
139.2323670387	3	type2_color2_searchp
143.349034071	1.7113283041617808	type1_color1_cuep
148.8993470669	3	type1_color1_searchp
152.9324560165	1.1659144011798317	type3_color2_cuep
159.3992671967	3	type3_color2_searchp
163.4491350651	1.2589254117941673	type3_color2_cuep
167.2492370605	3	type3_color2_searchp
171.3492341042	1.0797751623277096	type1_color5_cuep
179.982763052	3	type1_color5_searchp
184.0326712132	1.4677992676220695	type1_color3_cuep
190.7660861015	3	type1_color3_searchp
194.8827581406	1.847849797422291	type2_color1_cuep
199.549478054	3	type2_color1_searchp
203.5827651024	1.0797751623277096	type2_color4_cuep
209.6497220993	3	type2_color4_searchp
213.6995790005	1.1659144011798317	type1_color4_cuep
221.366271019	3	type1_color4_searchp
225.482927084	1.4677992676220695	type2_color5_cuep
230.0831251144	3	type2_color5_searchp
234.1164159775	1.9952623149688795	type3_color5_cuep
238.6665210724	3	type3_color5_searchp
242.7330610752	1.7113283041617808	type1_color3_cuep
248.2832241058	3	type1_color3_searchp
252.3331980705	1.0	type2_color3_cuep
259.1833970547	3	type2_color3_searchp
263.2166152	1.0797751623277096	type3_color3_cuep
270.150039196	3	type3_color3_searchp
274.2833890915	1.9952623149688795	type1_color1_cuep
282.7835509777	3	type1_color1_searchp
286.8167991638	1.1659144011798317	type2_color2_cuep
294.2338120937	3	type2_color2_searchp
298.2668859959	1.7113283041617808	type3_color4_cuep
305.0338590145	3	type3_color4_searchp
