onset	duration	event_type
1.0269629955	1.5848931924611136	type1_color5_cuep
8.4604859352	3	type1_color5_searchp
12.4937810898	1.3593563908785256	type1_color3_cuep
20.3439209461	3	type1_color3_searchp
24.3770589828	1.3593563908785256	type3_color3_cuep
29.2439410686	3	type3_color3_searchp
33.2772049904	1.0	type2_color1_cuep
37.1106700897	3	type2_color1_searchp
41.1440420151	1.4677992676220695	type1_color5_cuep
45.4774079323	3	type1_color5_searchp
49.5107190609	1.0797751623277096	type1_color1_cuep
57.0942189693	3	type1_color1_searchp
61.1275439262	1.847849797422291	type2_color2_cuep
66.8275771141	3	type2_color2_searchp
70.860902071	1.2589254117941673	type3_color1_cuep
77.9776539803	3	type3_color1_searchp
82.0110180378	1.7113283041617808	type2_color1_cuep
86.8444430828	3	type2_color1_searchp
90.8777010441	1.2589254117941673	type3_color5_cuep
95.2611680031	3	type3_color5_searchp
99.2943301201	1.1659144011798317	type2_color3_cuep
103.5952990055	3	type2_color3_searchp
107.7278389931	1.5848931924611136	type1_color2_cuep
114.0613160133	3	type1_color2_searchp
118.0945100784	1.9952623149688795	type1_color2_cuep
123.9780290127	3	type1_color2_searchp
128.0114150047	1.0797751623277096	type1_color4_cuep
134.3615860939	3	type1_color4_searchp
138.3946740627	1.9952623149688795	type2_color3_cuep
144.7116570473	3	type2_color3_searchp
148.7448589802	1.7113283041617808	type2_color4_cuep
153.9616429806	3	type2_color4_searchp
157.9949469566	1.3593563908785256	type2_color5_cuep
165.2283630371	3	type2_color5_searchp
169.3116459847	1.2589254117941673	type2_color2_cuep
177.0618169308	3	type2_color2_searchp
181.0950260162	1.0	type3_color5_cuep
187.3953781128	3	type3_color5_searchp
191.4285850525	1.4677992676220695	type3_color4_cuep
196.7452750206	3	type3_color4_searchp
200.7786240578	1.1659144011798317	type3_color2_cuep
204.4953730106	3	type3_color2_searchp
208.5952980518	1.5848931924611136	type3_color2_cuep
214.428771019	3	type3_color2_searchp
218.5287411213	1.847849797422291	type2_color5_cuep
224.6621890068	3	type2_color5_searchp
228.6954460144	1.4677992676220695	type3_color1_cuep
232.7122581005	3	type3_color1_searchp
236.8122050762	1.9952623149688795	type3_color4_cuep
241.3622829914	3	type3_color4_searchp
245.395553112	1.7113283041617808	type3_color3_cuep
251.8459010124	3	type3_color3_searchp
255.879032135	1.847849797422291	type2_color4_cuep
261.2124559879	3	type2_color4_searchp
265.2957849503	1.1659144011798317	type1_color4_cuep
269.2958710194	3	type1_color4_searchp
273.3290529251	1.0797751623277096	type1_color1_cuep
279.1793179512	3	type1_color1_searchp
283.212446928	1.0	type1_color3_cuep
289.4795489311	3	type1_color3_searchp
