onset	duration	event_type
1.4712228775	1.847849797422291	type1_color4_cuep
9.8213870525	3	type1_color4_searchp
13.8713860512	1.847849797422291	type1_color3_cuep
22.2214729786	3	type1_color3_searchp
26.3713650703	1.4677992676220695	type1_color1_cuep
36.3047678471	3	type1_color1_searchp
40.3548569679	1.2589254117941673	type1_color1_cuep
44.7382860184	3	type1_color1_searchp
48.7881770134	1.7113283041617808	type3_color2_cuep
54.3382709026	3	type3_color2_searchp
58.5216310024	1.847849797422291	type3_color5_cuep
62.9217159748	3	type3_color5_searchp
66.9716770649	1.2589254117941673	type3_color1_cuep
71.0384609699	3	type3_color1_searchp
75.0884199142	1.0797751623277096	type2_color5_cuep
82.6719410419	3	type2_color5_searchp
86.7217478752	1.0	type1_color2_cuep
93.321928978	3	type1_color2_searchp
97.3718960285	1.5848931924611136	type2_color3_cuep
101.5053598881	3	type2_color3_searchp
105.5553028584	1.4677992676220695	type1_color4_cuep
113.4887020588	3	type1_color4_searchp
117.705370903	1.0	type2_color5_cuep
122.9887609482	3	type2_color5_searchp
127.0387768745	1.1659144011798317	type3_color2_cuep
131.0388810635	3	type3_color2_searchp
135.0888240337	1.9952623149688795	type1_color3_cuep
140.2222778797	3	type1_color3_searchp
144.2721719742	1.9952623149688795	type3_color5_cuep
151.0222549438	3	type3_color5_searchp
155.0723180771	1.1659144011798317	type1_color5_cuep
159.7224519253	3	type1_color5_searchp
163.7723619938	1.3593563908785256	type2_color4_cuep
170.9724760056	3	type2_color4_searchp
175.0223870277	1.2589254117941673	type2_color2_cuep
180.5559530258	3	type2_color2_searchp
184.6058449745	1.9952623149688795	type1_color5_cuep
189.7393949032	3	type1_color5_searchp
193.7891340256	1.0797751623277096	type3_color3_cuep
198.3561010361	3	type3_color3_searchp
202.405987978	1.7113283041617808	type3_color4_cuep
209.9561510086	3	type3_color4_searchp
214.0060288906	1.5848931924611136	type2_color4_cuep
220.3228778839	3	type2_color4_searchp
224.3727209568	1.1659144011798317	type2_color3_cuep
231.1062979698	3	type2_color3_searchp
235.1561279297	1.3593563908785256	type2_color1_cuep
240.8063659668	3	type2_color1_searchp
244.8562960625	1.0	type3_color1_cuep
251.8397610188	3	type3_color1_searchp
255.8896920681	1.4677992676220695	type3_color4_cuep
261.9564108849	3	type3_color4_searchp
266.0064258575	1.7113283041617808	type2_color1_cuep
275.523266077	3	type2_color1_searchp
279.573130846	1.0797751623277096	type2_color2_cuep
284.1402099133	3	type2_color2_searchp
288.1899130344	1.5848931924611136	type1_color2_cuep
293.6233949661	3	type1_color2_searchp
297.6733260155	1.3593563908785256	type3_color3_cuep
305.7568399906	3	type3_color3_searchp
