onset	duration	event_type
1.1661219597	1.0797751623277096	type2_color3_cuep
6.5162899494	3	type2_color3_searchp
10.5493879318	1.847849797422291	type2_color3_cuep
14.9498040676	3	type2_color3_searchp
19.0994758606	1.4677992676220695	type1_color4_cuep
25.416287899	3	type1_color4_searchp
29.4662520885	1.2589254117941673	type3_color1_cuep
36.40071702	3	type3_color1_searchp
40.4497158527	1.4677992676220695	type1_color3_cuep
46.1998560429	3	type1_color3_searchp
50.3664460182	1.7113283041617808	type2_color4_cuep
58.5665299892	3	type2_color4_searchp
62.5998048782	1.5848931924611136	type1_color2_cuep
69.4499628544	3	type1_color2_searchp
73.4999499321	1.3593563908785256	type3_color2_cuep
78.7002549171	3	type3_color2_searchp
82.7333619595	1.2589254117941673	type1_color5_cuep
88.6668329239	3	type1_color5_searchp
92.7167770863	1.9952623149688795	type1_color1_cuep
97.550153017	3	type1_color1_searchp
101.6668119431	1.0797751623277096	type1_color3_cuep
107.0502209663	3	type1_color3_searchp
111.0836279392	1.3593563908785256	type3_color4_cuep
117.1837069988	3	type3_color4_searchp
121.2169809341	1.0	type1_color2_cuep
126.9670648575	3	type1_color2_searchp
131.0002548695	1.9952623149688795	type3_color1_cuep
135.5503890514	3	type3_color1_searchp
139.5837650299	1.0	type1_color4_cuep
144.050536871	3	type1_color4_searchp
148.1005020142	1.0	type2_color2_cuep
154.9672529697	3	type2_color2_searchp
159.0005788803	1.1659144011798317	type1_color5_cuep
163.3005859852	3	type1_color5_searchp
167.4506270885	1.7113283041617808	type3_color4_cuep
173.0007190704	3	type3_color4_searchp
177.0340719223	1.5848931924611136	type3_color3_cuep
185.117702961	3	type3_color3_searchp
189.1674940586	1.5848931924611136	type3_color3_cuep
197.4843149185	3	type3_color3_searchp
201.5343210697	1.847849797422291	type3_color5_cuep
207.6509928703	3	type3_color5_searchp
211.6842830181	1.9952623149688795	type3_color2_cuep
220.4011480808	3	type3_color2_searchp
224.4344270229	1.0797751623277096	type3_color5_cuep
231.3679828644	3	type3_color5_searchp
236.0010519028	1.847849797422291	type2_color2_cuep
243.7013380528	3	type2_color2_searchp
247.7512490749	1.3593563908785256	type2_color1_cuep
254.9514079094	3	type2_color1_searchp
258.984680891	1.2589254117941673	type2_color5_cuep
264.0848100185	3	type2_color5_searchp
268.1179850101	1.1659144011798317	type2_color4_cuep
273.8182048798	3	type2_color4_searchp
277.851432085	1.4677992676220695	type2_color1_cuep
282.4515428543	3	type2_color1_searchp
286.5680959225	1.1659144011798317	type1_color1_cuep
290.8683700562	3	type1_color1_searchp
294.9017000198	1.7113283041617808	type2_color5_cuep
301.8684420586	3	type2_color5_searchp
