onset	duration	event_type
1.0301589966	1.847849797422291	type1_color2_cuep
7.1469709873	3	type1_color2_searchp
11.1802339554	1.3593563908785256	type3_color1_cuep
17.7970719337	3	type3_color1_searchp
21.8303289413	1.3593563908785256	type3_color2_cuep
25.730463028	3	type3_color2_searchp
29.7636978626	1.9952623149688795	type2_color3_cuep
35.2471680641	3	type2_color3_searchp
39.2804319859	1.7113283041617808	type1_color2_cuep
47.4973230362	3	type1_color2_searchp
51.5305140018	1.5848931924611136	type1_color1_cuep
57.8640360832	3	type1_color1_searchp
61.8974180222	1.4677992676220695	type2_color5_cuep
69.2143139839	3	type2_color5_searchp
73.2640988827	1.847849797422291	type2_color2_cuep
81.6142630577	3	type2_color2_searchp
85.6475410461	1.0	type2_color4_cuep
90.9310190678	3	type2_color4_searchp
94.9642829895	1.7113283041617808	type3_color3_cuep
100.9310510159	3	type3_color3_searchp
104.9643719196	1.0797751623277096	type3_color4_cuep
110.7980029583	3	type3_color4_searchp
114.8310079575	1.4677992676220695	type3_color4_cuep
119.7978479862	3	type3_color4_searchp
123.8977890015	1.0797751623277096	type1_color3_cuep
128.1313149929	3	type1_color3_searchp
132.1646080017	1.2589254117941673	type1_color4_cuep
137.2647428513	3	type1_color4_searchp
141.2980020046	1.9952623149688795	type2_color3_cuep
148.5814988613	3	type2_color3_searchp
152.6147148609	1.2589254117941673	type2_color2_cuep
157.0315859318	3	type2_color2_searchp
161.0647649765	1.0	type1_color3_cuep
167.9316699505	3	type1_color3_searchp
172.0148198605	1.9952623149688795	type3_color5_cuep
176.8316709995	3	type3_color5_searchp
180.8649530411	1.4677992676220695	type3_color1_cuep
186.2151100636	3	type3_color1_searchp
190.3150448799	1.3593563908785256	type3_color2_cuep
194.2151920795	3	type3_color2_searchp
198.2483768463	1.7113283041617808	type3_color3_cuep
205.8319609165	3	type3_color3_searchp
209.8652670383	1.1659144011798317	type3_color5_cuep
213.5821690559	3	type3_color5_searchp
217.6152789593	1.1659144011798317	type1_color5_cuep
225.2821109295	3	type1_color5_searchp
229.3153700829	1.0797751623277096	type1_color1_cuep
234.2488279343	3	type1_color1_searchp
238.3487329483	1.5848931924611136	type2_color1_cuep
242.7654960155	3	type2_color1_searchp
246.7988350391	1.1659144011798317	type1_color5_cuep
252.7158038616	3	type1_color5_searchp
256.7489280701	1.2589254117941673	type2_color4_cuep
263.2991609573	3	type2_color4_searchp
267.3989889622	1.5848931924611136	type2_color1_cuep
272.0991470814	3	type2_color1_searchp
276.132322073	1.847849797422291	type1_color4_cuep
280.7991609573	3	type1_color4_searchp
284.8991239071	1.0	type2_color5_cuep
289.3825838566	3	type2_color5_searchp
