onset	duration	event_type
1.0346720219	1.5848931924611136	type2_color3_cuep
5.1681091785	3	type2_color3_searchp
9.2013940811	1.1659144011798317	type3_color3_cuep
13.2015230656	3	type3_color3_searchp
17.234858036	1.5848931924611136	type1_color1_cuep
22.3016130924	3	type1_color1_searchp
26.3348751068	1.0797751623277096	type3_color4_cuep
33.9350199699	3	type3_color4_searchp
37.9682440758	1.1659144011798317	type2_color3_cuep
44.985129118	3	type2_color3_searchp
49.0183939934	1.0	type3_color5_cuep
56.5519220829	3	type3_color5_searchp
60.585036993	1.0797751623277096	type2_color2_cuep
66.9186120033	3	type2_color2_searchp
70.9517941475	1.7113283041617808	type1_color3_cuep
75.7852749825	3	type1_color3_searchp
79.8186471462	1.1659144011798317	type1_color3_cuep
85.2523140907	3	type1_color3_searchp
89.2854020596	1.9952623149688795	type1_color4_cuep
97.7854859829	3	type1_color4_searchp
101.8188591003	1.0797751623277096	type3_color2_cuep
108.752215147	3	type3_color2_searchp
112.7854640484	1.9952623149688795	type3_color1_cuep
120.0524930954	3	type3_color1_searchp
124.1523599625	1.847849797422291	type1_color2_cuep
129.5192651749	3	type1_color2_searchp
133.5525081158	1.0	type3_color5_cuep
138.8192410469	3	type3_color5_searchp
142.8525810242	1.3593563908785256	type3_color1_cuep
147.3360071182	3	type3_color1_searchp
151.3692171574	1.4677992676220695	type3_color3_cuep
156.6860749722	3	type3_color3_searchp
160.7193541527	1.7113283041617808	type3_color2_cuep
165.2528221607	3	type3_color2_searchp
169.2860300541	1.2589254117941673	type1_color2_cuep
175.319617033	3	type1_color2_searchp
179.3528420925	1.7113283041617808	type2_color5_cuep
185.8031690121	3	type2_color5_searchp
189.8362851143	1.3593563908785256	type2_color5_cuep
197.0364260674	3	type2_color5_searchp
201.0696930885	1.4677992676220695	type2_color1_cuep
205.7031240463	3	type2_color1_searchp
209.7364220619	1.847849797422291	type1_color4_cuep
215.8698050976	3	type1_color4_searchp
219.9532060623	1.5848931924611136	type2_color2_cuep
225.0201411247	3	type2_color2_searchp
229.1199281216	1.2589254117941673	type2_color1_cuep
235.120141983	3	type2_color1_searchp
239.1533591747	1.3593563908785256	type3_color4_cuep
245.8035211563	3	type3_color4_searchp
249.9033579826	1.2589254117941673	type1_color5_cuep
253.9868421555	3	type1_color5_searchp
258.0202920437	1.9952623149688795	type2_color4_cuep
263.9203031063	3	type2_color4_searchp
268.0368521214	1.4677992676220695	type1_color5_cuep
272.0537409782	3	type1_color5_searchp
276.0870270729	1.0	type2_color4_cuep
280.9371881485	3	type2_color4_searchp
285.0370590687	1.847849797422291	type1_color1_cuep
289.4538910389	3	type1_color1_searchp
