onset	duration	event_type
1.0305960178	1.9952623149688795	type1_color5_cuep
9.530823946	3	type1_color5_searchp
13.5640969276	1.2589254117941673	type2_color5_cuep
19.5642130375	3	type2_color5_searchp
23.5974459648	1.4677992676220695	type3_color3_cuep
30.9476718903	3	type3_color3_searchp
34.9808659554	1.5848931924611136	type1_color3_cuep
41.8477678299	3	type1_color3_searchp
45.8810238838	1.3593563908785256	type1_color4_cuep
53.7311890125	3	type1_color4_searchp
57.7644569874	1.3593563908785256	type1_color5_cuep
62.6146028042	3	type1_color5_searchp
66.6479108334	1.847849797422291	type1_color2_cuep
71.981336832	3	type1_color2_searchp
76.014605999	1.4677992676220695	type1_color3_cuep
82.7814619541	3	type1_color3_searchp
86.8146250248	1.1659144011798317	type2_color3_cuep
91.8315339088	3	type2_color3_searchp
95.9313969612	1.1659144011798317	type3_color5_cuep
99.6483368874	3	type3_color5_searchp
103.6815190315	1.3593563908785256	type3_color4_cuep
107.8982698917	3	type3_color4_searchp
111.9315738678	1.0797751623277096	type2_color4_cuep
115.548306942	3	type2_color4_searchp
119.6483030319	1.2589254117941673	type2_color1_cuep
124.0650420189	3	type2_color1_searchp
128.0983808041	1.5848931924611136	type2_color5_cuep
133.9986879826	3	type2_color5_searchp
138.0318529606	1.9952623149688795	type2_color1_cuep
142.848526001	3	type2_color1_searchp
146.9318578243	1.9952623149688795	type3_color2_cuep
153.7153658867	3	type3_color2_searchp
157.7486338615	1.0	type3_color4_cuep
161.58207798	3	type3_color4_searchp
165.6820158958	1.0797751623277096	type2_color4_cuep
172.6155359745	3	type2_color4_searchp
176.6487188339	1.847849797422291	type2_color2_cuep
182.3489069939	3	type2_color2_searchp
186.3821208477	1.0797751623277096	type3_color1_cuep
193.2989778519	3	type3_color1_searchp
197.3324158192	1.4677992676220695	type3_color3_cuep
203.0824189186	3	type3_color3_searchp
207.1156527996	1.1659144011798317	type3_color1_cuep
213.0326869488	3	type3_color1_searchp
217.0657198429	1.847849797422291	type2_color2_cuep
225.415941	3	type2_color2_searchp
229.5157618523	1.0	type1_color1_cuep
233.0660059452	3	type1_color1_searchp
237.0992128849	1.7113283041617808	type2_color3_cuep
244.0829098225	3	type2_color3_searchp
248.1660408974	1.7113283041617808	type1_color1_cuep
253.7161688805	3	type1_color1_searchp
257.7494549751	1.7113283041617808	type1_color2_cuep
263.7329249382	3	type1_color2_searchp
267.7661039829	1.2589254117941673	type3_color5_cuep
272.4996728897	3	type3_color5_searchp
276.5329229832	1.0	type3_color2_cuep
280.666476965	3	type3_color2_searchp
284.6996619701	1.5848931924611136	type1_color4_cuep
289.4164898396	3	type1_color4_searchp
