onset	duration	event_type
1.0359020233	1.847849797422291	type2_color5_cuep
8.736125946	3	type2_color5_searchp
12.7694211006	1.4677992676220695	type3_color2_cuep
16.7862040997	3	type3_color2_searchp
20.8195419312	1.5848931924611136	type2_color2_cuep
25.5363581181	3	type2_color2_searchp
29.5696101189	1.7113283041617808	type1_color2_cuep
37.7696959972	3	type1_color2_searchp
41.8029949665	1.0	type2_color4_cuep
47.5531439781	3	type2_color4_searchp
51.6531131268	1.2589254117941673	type1_color4_cuep
58.1699180603	3	type1_color4_searchp
62.2032899857	1.847849797422291	type2_color5_cuep
66.886646986	3	type2_color5_searchp
70.9865539074	1.0	type2_color1_cuep
75.8366670609	3	type2_color1_searchp
79.8699851036	1.5848931924611136	type2_color1_cuep
84.0367519856	3	type2_color1_searchp
88.1367180347	1.9952623149688795	type3_color3_cuep
93.2701950073	3	type3_color3_searchp
97.3034529686	1.7113283041617808	type1_color3_cuep
102.853605032	3	type1_color3_searchp
106.8868200779	1.7113283041617808	type3_color1_cuep
113.8536629677	3	type3_color1_searchp
117.8869669437	1.2589254117941673	type1_color2_cuep
123.8871350288	3	type1_color2_searchp
127.9203600883	1.0797751623277096	type3_color1_cuep
133.28729105	3	type3_color1_searchp
137.3204610348	1.4677992676220695	type3_color5_cuep
145.3039729595	3	type3_color5_searchp
149.3372371197	1.1659144011798317	type2_color3_cuep
156.3540809155	3	type2_color3_searchp
160.4373459816	1.4677992676220695	type3_color2_cuep
167.754076004	3	type3_color2_searchp
171.7875261307	1.847849797422291	type2_color3_cuep
177.1543619633	3	type2_color3_searchp
181.2374939919	1.1659144011798317	type1_color5_cuep
187.7042729855	3	type1_color5_searchp
191.7376110554	1.9952623149688795	type3_color3_cuep
196.5877370834	3	type3_color3_searchp
200.6210889816	1.3593563908785256	type3_color4_cuep
205.4711461067	3	type3_color4_searchp
209.5044910908	1.3593563908785256	type2_color2_cuep
213.4211981297	3	type2_color2_searchp
217.4544069767	1.1659144011798317	type1_color3_cuep
225.1213419437	3	type1_color3_searchp
229.1545851231	1.0797751623277096	type3_color4_cuep
233.3547410965	3	type3_color4_searchp
237.388035059	1.3593563908785256	type1_color1_cuep
242.221476078	3	type1_color1_searchp
246.2547030449	1.2589254117941673	type1_color1_cuep
251.7882120609	3	type1_color1_searchp
255.8214280605	1.0797751623277096	type2_color4_cuep
261.1715049744	3	type2_color4_searchp
265.2048430443	1.0	type1_color4_cuep
270.0716950893	3	type1_color4_searchp
274.1049900055	1.9952623149688795	type3_color5_cuep
278.9385409355	3	type3_color5_searchp
282.9717240334	1.5848931924611136	type1_color5_cuep
289.3384850025	3	type1_color5_searchp
