onset	duration	event_type
1.0455150604	1.0	type1_color1_cuep
8.5457079411	3	type1_color1_searchp
12.5790100098	1.0797751623277096	type3_color4_cuep
19.4959740639	3	type3_color4_searchp
23.5290589333	1.2589254117941673	type2_color3_cuep
27.3291499615	3	type2_color3_searchp
31.362612009	1.4677992676220695	type3_color5_cuep
37.6133959293	3	type3_color5_searchp
41.6458759308	1.7113283041617808	type3_color2_cuep
45.8960521221	3	type3_color2_searchp
49.9292860031	1.9952623149688795	type1_color4_cuep
56.2127180099	3	type1_color4_searchp
60.3628220558	1.5848931924611136	type1_color3_cuep
66.7128241062	3	type1_color3_searchp
70.746076107	1.3593563908785256	type1_color2_cuep
75.9794781208	3	type1_color2_searchp
80.0127871037	1.9952623149688795	type2_color3_cuep
85.862924099	3	type2_color3_searchp
89.9796340466	1.1659144011798317	type2_color2_cuep
94.9964110851	3	type2_color2_searchp
99.046257019	1.7113283041617808	type1_color2_cuep
103.329761982	3	type1_color2_searchp
107.3630559444	1.1659144011798317	type3_color1_cuep
111.69652915	3	type3_color1_searchp
115.7297439575	1.847849797422291	type3_color4_cuep
123.4299211502	3	type3_color4_searchp
127.4631941319	1.0797751623277096	type2_color4_cuep
135.0467510223	3	type2_color4_searchp
139.0799181461	1.9952623149688795	type3_color5_cuep
145.3633711338	3	type3_color5_searchp
149.5800471306	1.4677992676220695	type2_color1_cuep
153.8634459972	3	type2_color1_searchp
157.8967061043	1.4677992676220695	type2_color1_cuep
164.663574934	3	type2_color1_searchp
168.696844101	1.0	type3_color1_cuep
172.5135450363	3	type3_color1_searchp
176.5469040871	1.2589254117941673	type1_color1_cuep
180.9305009842	3	type1_color1_searchp
184.963643074	1.5848931924611136	type2_color5_cuep
190.0304341316	3	type2_color5_searchp
194.0637099743	1.7113283041617808	type1_color5_cuep
201.6138601303	3	type1_color5_searchp
205.6471381187	1.0	type1_color3_cuep
210.9306080341	3	type1_color3_searchp
214.9637520313	1.847849797422291	type1_color4_cuep
223.3141720295	3	type1_color4_searchp
227.3472781181	1.0797751623277096	type3_color3_cuep
233.1807849407	3	type3_color3_searchp
237.2140090466	1.5848931924611136	type2_color5_cuep
241.6140460968	3	type2_color5_searchp
245.780714035	1.2589254117941673	type1_color5_cuep
252.2975690365	3	type1_color5_searchp
256.3308479786	1.3593563908785256	type3_color2_cuep
261.14757514	3	type3_color2_searchp
265.2975790501	1.3593563908785256	type3_color3_cuep
269.7976930141	3	type3_color3_searchp
273.8309900761	1.1659144011798317	type2_color4_cuep
278.5143611431	3	type2_color4_searchp
282.5477199554	1.847849797422291	type2_color2_cuep
289.681196928	3	type2_color2_searchp
