onset	duration	event_type
1.1010499001	1.0797751623277096	type2_color1_cuep
6.9345879555	3	type2_color1_searchp
10.9844298363	1.1659144011798317	type3_color5_cuep
17.4180810452	3	type3_color5_searchp
21.5678949356	1.9952623149688795	type1_color5_cuep
26.701374054	3	type1_color5_searchp
30.7513198853	1.7113283041617808	type1_color5_cuep
38.3016350269	3	type1_color5_searchp
42.3513839245	1.1659144011798317	type2_color1_cuep
47.9514770508	3	type2_color1_searchp
52.0014538765	1.1659144011798317	type1_color2_cuep
57.9184348583	3	type1_color2_searchp
61.9681868553	1.2589254117941673	type2_color5_cuep
69.0683438778	3	type2_color5_searchp
73.1182739735	1.0797751623277096	type3_color3_cuep
80.0517468452	3	type3_color3_searchp
84.1516368389	1.4677992676220695	type1_color3_cuep
90.3855969906	3	type1_color3_searchp
94.4350948334	1.2589254117941673	type2_color5_cuep
102.918596983	3	type2_color5_searchp
107.0684289932	1.9952623149688795	type1_color4_cuep
112.2021348476	3	type1_color4_searchp
116.2519538403	1.847849797422291	type3_color4_cuep
121.9519870281	3	type3_color4_searchp
126.0018899441	1.9952623149688795	type3_color4_cuep
131.852118969	3	type3_color4_searchp
135.9020500183	1.7113283041617808	type2_color3_cuep
141.885491848	3	type2_color3_searchp
145.9354479313	1.7113283041617808	type1_color2_cuep
154.1356158257	3	type1_color2_searchp
158.1855528355	1.0	type3_color1_cuep
161.7356619835	3	type3_color1_searchp
165.7855620384	1.3593563908785256	type2_color4_cuep
169.9690439701	3	type2_color4_searchp
174.0190000534	1.4677992676220695	type2_color2_cuep
178.6190500259	3	type2_color2_searchp
182.7023530006	1.847849797422291	type2_color2_cuep
187.1026530266	3	type2_color2_searchp
191.1524739265	1.2589254117941673	type3_color2_cuep
197.352627039	3	type3_color2_searchp
201.4024028778	1.3593563908785256	type3_color1_cuep
207.8193240166	3	type3_color1_searchp
211.869287014	1.5848931924611136	type3_color3_cuep
219.2861089706	3	type3_color3_searchp
223.402643919	1.4677992676220695	type1_color3_cuep
228.7194199562	3	type1_color3_searchp
232.7694430351	1.5848931924611136	type3_color2_cuep
238.6362578869	3	type3_color2_searchp
242.6861789227	1.0797751623277096	type2_color3_cuep
250.2696008682	3	type2_color3_searchp
254.3029248714	1.5848931924611136	type2_color4_cuep
260.7362968922	3	type2_color4_searchp
264.786345005	1.847849797422291	type3_color5_cuep
269.469727993	3	type3_color5_searchp
273.5863828659	1.0	type1_color1_cuep
280.9198958874	3	type1_color1_searchp
284.9698178768	1.0	type1_color4_cuep
291.4531559944	3	type1_color4_searchp
295.5032389164	1.3593563908785256	type1_color1_cuep
301.603415966	3	type1_color1_searchp
