onset	duration	event_type
1.0420689583	1.0	type2_color5_cuep
4.5923159122	3	type2_color5_searchp
8.6255950928	1.3593563908785256	type2_color3_cuep
15.8257629871	3	type2_color3_searchp
19.8590080738	1.7113283041617808	type1_color4_cuep
25.4425320625	3	type1_color4_searchp
29.4756309986	1.847849797422291	type1_color5_cuep
37.8592538834	3	type1_color5_searchp
41.8924570084	1.4677992676220695	type2_color4_cuep
45.9260530472	3	type2_color4_searchp
49.9592199326	1.5848931924611136	type3_color1_cuep
55.8261210918	3	type3_color1_searchp
59.8593950272	1.5848931924611136	type1_color2_cuep
64.2760770321	3	type1_color2_searchp
68.3094279766	1.0	type3_color1_cuep
73.592869997	3	type3_color1_searchp
77.709430933	1.9952623149688795	type2_color2_cuep
83.5596179962	3	type2_color2_searchp
87.5928759575	1.7113283041617808	type1_color2_cuep
95.8270969391	3	type1_color2_searchp
99.8596389294	1.2589254117941673	type3_color5_cuep
106.3764400482	3	type3_color5_searchp
110.409678936	1.3593563908785256	type3_color5_cuep
114.8931970596	3	type3_color5_searchp
119.0097708702	1.1659144011798317	type2_color3_cuep
124.0599029064	3	type2_color3_searchp
128.0931789875	1.2589254117941673	type1_color4_cuep
134.0932750702	3	type1_color4_searchp
138.1433269978	1.1659144011798317	type1_color5_cuep
142.143321991	3	type1_color5_searchp
146.1766569614	1.847849797422291	type1_color3_cuep
152.7767009735	3	type1_color3_searchp
156.9100298882	1.7113283041617808	type3_color4_cuep
162.9101939201	3	type3_color4_searchp
166.9433720112	1.5848931924611136	type3_color2_cuep
174.3936650753	3	type3_color2_searchp
178.5102479458	1.4677992676220695	type2_color2_cuep
185.8270909786	3	type2_color2_searchp
189.8602678776	1.1659144011798317	type3_color2_cuep
194.1604230404	3	type3_color2_searchp
198.1937630177	1.4677992676220695	type2_color1_cuep
206.1607038975	3	type2_color1_searchp
210.193764925	1.3593563908785256	type2_color1_cuep
215.0273149014	3	type2_color1_searchp
219.0605490208	1.2589254117941673	type1_color1_cuep
222.8607769012	3	type1_color1_searchp
226.89397192	1.0797751623277096	type1_color1_cuep
232.7274489403	3	type1_color1_searchp
236.7607319355	1.0	type2_color5_cuep
240.894272089	3	type2_color5_searchp
244.9274330139	1.0797751623277096	type3_color3_cuep
251.2776079178	3	type3_color3_searchp
255.3941168785	1.847849797422291	type2_color4_cuep
262.5443589687	3	type2_color4_searchp
266.5775170326	1.0797751623277096	type3_color3_cuep
271.1610100269	3	type3_color3_searchp
275.1943528652	1.9952623149688795	type1_color3_cuep
280.6777360439	3	type1_color3_searchp
284.7110328674	1.9952623149688795	type3_color4_cuep
289.5445649624	3	type3_color4_searchp
