onset	duration	event_type
1.0413589478	1.0	type2_color1_cuep
6.3247349262	3	type2_color1_searchp
10.358150959	1.5848931924611136	type3_color4_cuep
15.7756829262	3	type3_color4_searchp
19.8581469059	1.1659144011798317	type3_color2_cuep
25.7749629021	3	type3_color2_searchp
29.8082458973	1.0797751623277096	type1_color4_cuep
34.4083199501	3	type1_color4_searchp
38.4417209625	1.0797751623277096	type2_color2_cuep
43.8083548546	3	type2_color2_searchp
47.8416810036	1.9952623149688795	type2_color1_cuep
56.3420648575	3	type2_color1_searchp
60.391931057	1.847849797422291	type1_color4_cuep
66.091960907	3	type1_color4_searchp
70.125223875	1.4677992676220695	type1_color2_cuep
74.1586699486	3	type1_color2_searchp
78.1920690536	1.0797751623277096	type2_color5_cuep
83.1254329681	3	type2_color5_searchp
87.1587548256	1.7113283041617808	type3_color2_cuep
94.709017992	3	type3_color2_searchp
98.7421488762	1.2589254117941673	type2_color3_cuep
102.8422679901	3	type2_color3_searchp
107.0255520344	1.5848931924611136	type1_color2_cuep
113.3590228558	3	type1_color2_searchp
117.3923339844	1.9952623149688795	type2_color4_cuep
124.1424689293	3	type2_color4_searchp
128.2590279579	1.0	type1_color3_cuep
132.3925158978	3	type1_color3_searchp
136.4257860184	1.7113283041617808	type3_color3_cuep
141.6092350483	3	type3_color3_searchp
145.6424939632	1.7113283041617808	type2_color5_cuep
150.176003933	3	type2_color5_searchp
154.2092888355	1.847849797422291	type3_color5_cuep
159.1929059029	3	type3_color5_searchp
163.2259988785	1.2589254117941673	type1_color3_cuep
167.3094520569	3	type1_color3_searchp
171.3428058624	1.3593563908785256	type2_color4_cuep
175.2760410309	3	type2_color4_searchp
179.309566021	1.1659144011798317	type3_color1_cuep
183.0262708664	3	type3_color1_searchp
187.0595178604	1.9952623149688795	type3_color1_cuep
194.9431059361	3	type3_color1_searchp
198.976323843	1.1659144011798317	type2_color3_cuep
206.6430490017	3	type2_color3_searchp
210.6763958931	1.3593563908785256	type3_color4_cuep
215.5431108475	3	type3_color4_searchp
219.5764598846	1.2589254117941673	type1_color5_cuep
223.9599359036	3	type1_color5_searchp
228.0265269279	1.5848931924611136	type1_color1_cuep
233.893337965	3	type1_color1_searchp
237.9265768528	1.3593563908785256	type3_color3_cuep
244.5434000492	3	type3_color3_searchp
248.57670784	1.847849797422291	type1_color1_cuep
256.276870966	3	type1_color1_searchp
260.3101320267	1.4677992676220695	type3_color5_cuep
267.0769569874	3	type3_color5_searchp
271.1101720333	1.0	type1_color5_cuep
277.3936629295	3	type1_color5_searchp
281.4269769192	1.4677992676220695	type2_color2_cuep
289.4104540348	3	type2_color2_searchp
