onset	duration	event_type
1.1342070103	1.4677992676220695	type3_color1_cuep
8.4509961605	3	type3_color1_searchp
12.5674641132	1.7113283041617808	type3_color5_cuep
19.567718029	3	type3_color5_searchp
23.6009130478	1.3593563908785256	type2_color1_cuep
28.4343881607	3	type2_color1_searchp
32.4676020145	1.1659144011798317	type2_color3_cuep
37.4848189354	3	type2_color3_searchp
41.584373951	1.1659144011798317	type3_color1_cuep
45.3012089729	3	type3_color1_searchp
49.3344750404	1.9952623149688795	type2_color5_cuep
53.8845169544	3	type2_color5_searchp
57.9189209938	1.0797751623277096	type2_color4_cuep
61.8179471493	3	type2_color4_searchp
65.8512630463	1.7113283041617808	type3_color4_cuep
73.4016971588	3	type3_color4_searchp
77.5012731552	1.847849797422291	type2_color3_cuep
82.8514690399	3	type2_color3_searchp
86.9014270306	1.847849797422291	type1_color1_cuep
93.0182361603	3	type1_color1_searchp
97.0681641102	1.2589254117941673	type3_color2_cuep
102.201583147	3	type3_color2_searchp
106.2349741459	1.4677992676220695	type2_color1_cuep
111.5517721176	3	type2_color1_searchp
115.7682719231	1.0	type3_color5_cuep
122.6349549294	3	type3_color5_searchp
126.6849720478	1.0797751623277096	type2_color5_cuep
130.9017591476	3	type2_color5_searchp
134.9351100922	1.0797751623277096	type3_color3_cuep
139.1518881321	3	type3_color3_searchp
143.18511796	1.5848931924611136	type1_color1_cuep
149.0521481037	3	type1_color1_searchp
153.0852210522	1.1659144011798317	type1_color2_cuep
157.1019570827	3	type1_color2_searchp
161.135281086	1.9952623149688795	type1_color4_cuep
166.6521029472	3	type1_color4_searchp
170.6854031086	1.5848931924611136	type1_color5_cuep
177.5356149673	3	type1_color5_searchp
181.6355569363	1.0	type1_color2_cuep
189.1689231396	3	type1_color2_searchp
193.2023260593	1.9952623149688795	type2_color2_cuep
197.7523760796	3	type2_color2_searchp
201.7855269909	1.0	type1_color5_cuep
207.5357811451	3	type1_color5_searchp
211.5857570171	1.2589254117941673	type3_color4_cuep
218.1025550365	3	type3_color4_searchp
222.2357521057	1.5848931924611136	type2_color4_cuep
228.6025619507	3	type2_color4_searchp
232.6359069347	1.3593563908785256	type3_color2_cuep
240.4859321117	3	type3_color2_searchp
244.5193200111	1.4677992676220695	type1_color3_cuep
250.269370079	3	type1_color3_searchp
254.3026480675	1.3593563908785256	type1_color3_cuep
258.4861130714	3	type1_color3_searchp
262.5195250511	1.847849797422291	type2_color2_cuep
267.5193910599	3	type2_color2_searchp
271.5527210236	1.2589254117941673	type3_color3_cuep
277.5529301167	3	type3_color3_searchp
281.7194440365	1.7113283041617808	type1_color4_cuep
289.9196231365	3	type1_color4_searchp
