onset	duration	event_type
1.0463850498	1.7113283041617808	type3_color1_cuep
7.0298039913	3	type3_color1_searchp
11.1964449883	1.0	type1_color5_cuep
17.4633541107	3	type1_color5_searchp
21.5131969452	1.9952623149688795	type1_color2_cuep
28.0467481613	3	type1_color2_searchp
32.0965931416	1.1659144011798317	type3_color1_cuep
37.2142059803	3	type3_color1_searchp
41.2633111477	1.847849797422291	type3_color2_cuep
46.246917963	3	type3_color2_searchp
50.296749115	1.2589254117941673	type2_color5_cuep
57.3968939781	3	type2_color5_searchp
61.7634840012	1.3593563908785256	type2_color2_cuep
66.2470810413	3	type2_color2_searchp
70.4135570526	1.0	type2_color2_cuep
74.2471950054	3	type2_color2_searchp
78.2968859673	1.0797751623277096	type3_color4_cuep
85.8803830147	3	type3_color4_searchp
89.9303431511	1.2589254117941673	type3_color2_cuep
98.6138830185	3	type3_color2_searchp
102.6637661457	1.0797751623277096	type2_color3_cuep
109.2973110676	3	type2_color3_searchp
113.3471570015	1.0797751623277096	type1_color3_cuep
119.2806410789	3	type1_color3_searchp
123.4639420509	1.1659144011798317	type2_color1_cuep
132.8307960033	3	type2_color1_searchp
136.8806891441	1.7113283041617808	type2_color4_cuep
143.4308619499	3	type2_color4_searchp
147.980738163	1.2589254117941673	type1_color3_cuep
153.5142760277	3	type1_color3_searchp
157.5641901493	1.9952623149688795	type3_color5_cuep
163.0476839542	3	type3_color5_searchp
167.0976791382	1.0	type3_color3_cuep
171.947740078	3	type3_color3_searchp
175.9976670742	1.9952623149688795	type1_color1_cuep
180.5476770401	3	type1_color1_searchp
184.5977520943	1.4677992676220695	type2_color4_cuep
188.6146409512	3	type2_color4_searchp
192.6644771099	1.5848931924611136	type3_color5_cuep
196.7979171276	3	type3_color5_searchp
200.9644751549	1.7113283041617808	type3_color4_cuep
209.1646900177	3	type3_color4_searchp
213.2146010399	1.4677992676220695	type1_color5_cuep
218.1647429466	3	type1_color5_searchp
222.2146689892	1.3593563908785256	type1_color4_cuep
228.3149831295	3	type1_color4_searchp
232.3647680283	1.5848931924611136	type2_color5_cuep
239.7981510162	3	type2_color5_searchp
243.8481600285	1.5848931924611136	type1_color2_cuep
251.4649889469	3	type1_color2_searchp
255.5149800777	1.4677992676220695	type2_color3_cuep
262.2483141422	3	type2_color3_searchp
266.3150019646	1.847849797422291	type3_color3_cuep
275.4818401337	3	type3_color3_searchp
279.5317749977	1.847849797422291	type2_color1_cuep
287.881829977	3	type2_color1_searchp
291.9318420887	1.3593563908785256	type1_color1_cuep
297.5653309822	3	type1_color1_searchp
301.6154029369	1.1659144011798317	type1_color4_cuep
305.9153470993	3	type1_color4_searchp
