onset	duration	event_type
1.4991879463	1.4677992676220695	type1_color2_cuep
6.0993158817	3	type1_color2_searchp
10.1492059231	1.0797751623277096	type2_color5_cuep
17.0660989285	3	type2_color5_searchp
21.1159739494	1.1659144011798317	type1_color3_cuep
24.8327989578	3	type1_color3_searchp
28.8827648163	1.3593563908785256	type2_color2_cuep
35.0832288265	3	type2_color2_searchp
39.199420929	1.5848931924611136	type2_color3_cuep
43.8996298313	3	type2_color3_searchp
47.9494829178	1.4677992676220695	type3_color3_cuep
53.2663638592	3	type3_color3_searchp
57.3163127899	1.4677992676220695	type3_color2_cuep
64.6330609322	3	type3_color2_searchp
68.6830239296	1.847849797422291	type3_color3_cuep
75.7999768257	3	type3_color3_searchp
80.0164499283	1.0	type3_color4_cuep
86.6999378204	3	type3_color4_searchp
90.7498588562	1.3593563908785256	type3_color1_cuep
99.5333929062	3	type3_color1_searchp
103.5833158493	1.9952623149688795	type3_color2_cuep
110.8501439095	3	type3_color2_searchp
114.9000878334	1.0	type2_color3_cuep
118.7335038185	3	type2_color3_searchp
122.7834858894	1.2589254117941673	type1_color5_cuep
130.7835559845	3	type1_color5_searchp
134.8335518837	1.7113283041617808	type1_color5_cuep
139.0837879181	3	type1_color5_searchp
143.2002129555	1.1659144011798317	type3_color5_cuep
150.8670899868	3	type3_color5_searchp
154.9170198441	1.5848931924611136	type2_color1_cuep
160.3504858017	3	type2_color1_searchp
164.4003558159	1.847849797422291	type1_color4_cuep
169.3838438988	3	type1_color4_searchp
173.433839798	1.3593563908785256	type3_color4_cuep
179.0672299862	3	type3_color4_searchp
183.1172859669	1.5848931924611136	type2_color2_cuep
188.9842228889	3	type2_color2_searchp
193.0339667797	1.0	type2_color4_cuep
200.5341279507	3	type2_color4_searchp
204.6506447792	1.2589254117941673	type1_color3_cuep
213.6675548553	3	type1_color3_searchp
217.7174508572	1.9952623149688795	type1_color2_cuep
223.2009749413	3	type1_color2_searchp
227.2509229183	1.9952623149688795	type1_color1_cuep
234.5177989006	3	type1_color1_searchp
238.5676519871	1.2589254117941673	type1_color1_cuep
245.6844568253	3	type1_color1_searchp
249.7344088554	1.7113283041617808	type3_color1_cuep
254.9178848267	3	type3_color1_searchp
258.9676938057	1.0797751623277096	type3_color5_cuep
266.6846358776	3	type3_color5_searchp
270.7345798016	1.847849797422291	type2_color1_cuep
280.9013898373	3	type2_color1_searchp
285.1179587841	1.0797751623277096	type2_color4_cuep
290.9348227978	3	type2_color4_searchp
294.9847679138	1.7113283041617808	type2_color5_cuep
303.1349298954	3	type2_color5_searchp
307.1848499775	1.1659144011798317	type1_color4_cuep
314.2016408443	3	type1_color4_searchp
