onset	duration	event_type
1.1919829845	1.0797751623277096	type3_color4_cuep
6.5255630016	3	type3_color4_searchp
10.57543993	1.847849797422291	type1_color4_cuep
19.6424598694	3	type1_color4_searchp
23.8088269234	1.0797751623277096	type1_color1_cuep
31.3923678398	3	type1_color1_searchp
35.4423248768	1.5848931924611136	type2_color5_cuep
40.8759388924	3	type2_color5_searchp
44.9257049561	1.7113283041617808	type1_color3_cuep
51.5758559704	3	type1_color3_searchp
55.6257328987	1.0	type2_color4_cuep
62.4758579731	3	type2_color4_searchp
66.5258238316	1.4677992676220695	type3_color5_cuep
71.476017952	3	type3_color5_searchp
75.5259339809	1.2589254117941673	type2_color3_cuep
81.1261839867	3	type2_color3_searchp
85.1759188175	1.9952623149688795	type3_color2_cuep
91.0261518955	3	type3_color2_searchp
95.0760560036	1.9952623149688795	type3_color4_cuep
102.1429138184	3	type3_color4_searchp
106.1928358078	1.0	type1_color2_cuep
113.6429908276	3	type1_color2_searchp
117.6928949356	1.1659144011798317	type2_color3_cuep
124.6930599213	3	type2_color3_searchp
129.3763430119	1.847849797422291	type2_color4_cuep
135.9763638973	3	type2_color4_searchp
140.0263810158	1.1659144011798317	type3_color5_cuep
145.726503849	3	type3_color5_searchp
149.7764468193	1.847849797422291	type3_color3_cuep
159.3267049789	3	type3_color3_searchp
163.4932379723	1.0	type1_color5_cuep
168.7767279148	3	type1_color5_searchp
172.8266599178	1.3593563908785256	type2_color1_cuep
177.6602067947	3	type2_color1_searchp
181.710036993	1.3593563908785256	type3_color2_cuep
188.9102349281	3	type3_color2_searchp
192.9601368904	1.4677992676220695	type1_color3_cuep
197.2610650063	3	type1_color3_searchp
201.3102078438	1.5848931924611136	type1_color4_cuep
205.443655014	3	type1_color4_searchp
209.4935359955	1.2589254117941673	type3_color1_cuep
213.876999855	3	type3_color1_searchp
217.9270129204	1.1659144011798317	type1_color5_cuep
222.9437608719	3	type1_color5_searchp
226.9936640263	1.4677992676220695	type3_color1_cuep
231.9440028667	3	type3_color1_searchp
235.9937989712	1.3593563908785256	type1_color1_cuep
239.8939108849	3	type1_color1_searchp
243.9438529015	1.2589254117941673	type2_color2_cuep
249.4606058598	3	type2_color2_searchp
253.5106840134	1.5848931924611136	type2_color1_cuep
260.9440248013	3	type2_color1_searchp
264.9939780235	1.7113283041617808	type1_color2_cuep
273.1941988468	3	type1_color2_searchp
277.3107099533	1.9952623149688795	type3_color3_cuep
285.8109118938	3	type3_color3_searchp
289.8608028889	1.7113283041617808	type2_color5_cuep
294.3943359852	3	type2_color5_searchp
298.4441969395	1.0797751623277096	type2_color2_cuep
303.6277089119	3	type2_color2_searchp
