onset	duration	event_type
1.0403580666	1.7113283041617808	type2_color4_cuep
8.5905160904	3	type2_color4_searchp
12.6404352188	1.1659144011798317	type2_color5_cuep
19.6572191715	3	type2_color5_searchp
23.723829031	1.1659144011798317	type3_color2_cuep
31.3907661438	3	type3_color2_searchp
35.4405941963	1.7113283041617808	type1_color2_cuep
44.5742721558	3	type1_color2_searchp
48.6240661144	1.847849797422291	type2_color3_cuep
53.6074821949	3	type2_color3_searchp
57.6574311256	1.9952623149688795	type1_color5_cuep
63.5075941086	3	type1_color5_searchp
67.5575311184	1.0	type1_color1_cuep
73.8243222237	3	type1_color1_searchp
77.9741590023	1.0797751623277096	type3_color5_cuep
82.8911540508	3	type3_color5_searchp
86.940980196	1.2589254117941673	type1_color1_cuep
92.4744870663	3	type1_color1_searchp
96.524335146	1.5848931924611136	type2_color3_cuep
105.0745069981	3	type2_color3_searchp
109.2078220844	1.847849797422291	type3_color3_cuep
116.9080021381	3	type3_color3_searchp
120.957914114	1.0797751623277096	type1_color2_cuep
126.6746602058	3	type1_color2_searchp
130.7246592045	1.5848931924611136	type1_color4_cuep
134.8581461906	3	type1_color4_searchp
138.9247422218	1.5848931924611136	type2_color2_cuep
147.008177042	3	type2_color2_searchp
151.0581371784	1.1659144011798317	type3_color1_cuep
155.7082891464	3	type3_color1_searchp
159.7583281994	1.847849797422291	type3_color4_cuep
165.0916221142	3	type3_color4_searchp
169.2416021824	1.0797751623277096	type2_color5_cuep
178.6417691708	3	type2_color5_searchp
182.6917190552	1.9952623149688795	type1_color5_cuep
189.4418871403	3	type1_color5_searchp
193.4918022156	1.2589254117941673	type2_color4_cuep
199.4921240807	3	type2_color4_searchp
203.5417900085	1.0	type3_color2_cuep
209.492151022	3	type3_color2_searchp
213.5418400764	1.4677992676220695	type1_color3_cuep
217.8420422077	3	type1_color3_searchp
221.9420142174	1.2589254117941673	type2_color1_cuep
230.8088490963	3	type2_color1_searchp
234.8587691784	1.9952623149688795	type2_color2_cuep
241.6090590954	3	type2_color2_searchp
245.6588611603	1.0	type3_color3_cuep
250.9255800247	3	type3_color3_searchp
255.0922300816	1.4677992676220695	type2_color1_cuep
259.3925540447	3	type2_color1_searchp
263.4422740936	1.7113283041617808	type1_color4_cuep
270.7924191952	3	type1_color4_searchp
274.8423821926	1.3593563908785256	type1_color3_cuep
281.459207058	3	type1_color3_searchp
285.6757941246	1.3593563908785256	type3_color5_cuep
290.1592190266	3	type3_color5_searchp
294.2092111111	1.4677992676220695	type3_color1_cuep
302.6427052021	3	type3_color1_searchp
306.6925702095	1.3593563908785256	type3_color4_cuep
312.7594451904	3	type3_color4_searchp
