onset	duration	event_type
1.0407130718	1.9952623149688795	type3_color4_cuep
10.8908960819	3	type3_color4_searchp
15.0075149536	1.4677992676220695	type2_color5_cuep
19.3076620102	3	type2_color5_searchp
23.3576118946	1.4677992676220695	type2_color5_cuep
27.9577710629	3	type2_color5_searchp
32.0077650547	1.1659144011798317	type3_color4_cuep
37.0244629383	3	type3_color4_searchp
41.0744068623	1.3593563908785256	type3_color3_cuep
48.5244019032	3	type3_color3_searchp
52.557749033	1.847849797422291	type2_color4_cuep
60.258081913	3	type2_color4_searchp
64.3745689392	1.9952623149688795	type3_color2_cuep
72.8747138977	3	type3_color2_searchp
76.9246470928	1.2589254117941673	type2_color4_cuep
81.3081128597	3	type2_color4_searchp
85.3413469791	1.1659144011798317	type3_color1_cuep
89.0581510067	3	type3_color1_searchp
93.1415090561	1.7113283041617808	type1_color1_cuep
99.1249270439	3	type1_color1_searchp
103.1748380661	1.0797751623277096	type1_color2_cuep
110.4749629498	3	type1_color2_searchp
114.5248839855	1.5848931924611136	type2_color1_cuep
121.7583968639	3	type2_color1_searchp
125.8083958626	1.3593563908785256	type3_color2_cuep
131.9094860554	3	type3_color2_searchp
135.9584169388	1.847849797422291	type2_color2_cuep
140.3585319519	3	type2_color2_searchp
144.4750950336	1.7113283041617808	type3_color5_cuep
150.4585518837	3	type3_color5_searchp
154.4918870926	1.2589254117941673	type1_color4_cuep
159.5921549797	3	type1_color4_searchp
163.6419389248	1.0	type1_color5_cuep
169.3923349381	3	type1_color5_searchp
173.4418990612	1.5848931924611136	type1_color3_cuep
181.5254650116	3	type1_color3_searchp
185.5754618645	1.9952623149688795	type3_color3_cuep
192.1088769436	3	type3_color3_searchp
196.1589040756	1.0	type3_color5_cuep
203.0089058876	3	type3_color5_searchp
207.1255829334	1.0	type2_color1_cuep
213.992358923	3	type2_color1_searchp
218.0423169136	1.2589254117941673	type2_color3_cuep
224.5593090057	3	type2_color3_searchp
228.609046936	1.0797751623277096	type1_color5_cuep
234.8092520237	3	type1_color5_searchp
238.8591940403	1.0797751623277096	type3_color1_cuep
243.7760379314	3	type3_color1_searchp
247.8258960247	1.7113283041617808	type1_color1_cuep
252.0759499073	3	type1_color1_searchp
256.1258890629	1.847849797422291	type2_color2_cuep
265.7928390503	3	type2_color2_searchp
269.9095020294	1.3593563908785256	type1_color3_cuep
277.1097378731	3	type1_color3_searchp
281.1595199108	1.1659144011798317	type1_color4_cuep
285.8098590374	3	type1_color4_searchp
289.8595759869	1.4677992676220695	type2_color3_cuep
294.1430559158	3	type2_color3_searchp
298.1929950714	1.5848931924611136	type1_color2_cuep
304.2097959518	3	type1_color2_searchp
