onset	duration	event_type
1.1493058205	1.2589254117941673	type2_color4_cuep
6.2495858669	3	type2_color4_searchp
10.2995488644	1.9952623149688795	type2_color2_cuep
17.5663590431	3	type2_color2_searchp
21.7162659168	1.1659144011798317	type1_color3_cuep
26.7330729961	3	type1_color3_searchp
30.7829978466	1.1659144011798317	type2_color5_cuep
38.4498548508	3	type2_color5_searchp
42.4830949306	1.1659144011798317	type2_color2_cuep
50.8834090233	3	type2_color2_searchp
54.9331219196	1.0797751623277096	type1_color4_cuep
62.5002179146	3	type1_color4_searchp
66.5498650074	1.4677992676220695	type1_color1_cuep
72.166754961	3	type1_color1_searchp
76.2166218758	1.3593563908785256	type2_color5_cuep
81.0501558781	3	type2_color5_searchp
85.0999958515	1.4677992676220695	type3_color3_cuep
90.4170520306	3	type3_color3_searchp
94.5501329899	1.4677992676220695	type3_color1_cuep
100.7669708729	3	type3_color1_searchp
104.8168900013	1.3593563908785256	type3_color4_cuep
110.9169578552	3	type3_color4_searchp
114.9669790268	1.847849797422291	type2_color1_cuep
119.9504508972	3	type2_color1_searchp
124.0836980343	1.0	type3_color1_cuep
130.3505148888	3	type3_color1_searchp
134.4004328251	1.0797751623277096	type1_color5_cuep
140.7505919933	3	type1_color5_searchp
144.8005218506	1.5848931924611136	type3_color3_cuep
154.0506989956	3	type3_color3_searchp
158.1006088257	1.7113283041617808	type3_color4_cuep
167.4841248989	3	type3_color4_searchp
171.5339829922	1.7113283041617808	type3_color5_cuep
177.5008659363	3	type3_color5_searchp
181.5507528782	1.5848931924611136	type1_color4_cuep
185.9509270191	3	type1_color4_searchp
190.0008909702	1.9952623149688795	type2_color3_cuep
196.2677049637	3	type2_color3_searchp
200.3175928593	1.0	type1_color2_cuep
208.7512338161	3	type1_color2_searchp
212.8010108471	1.7113283041617808	type2_color4_cuep
219.3511059284	3	type2_color4_searchp
223.4010510445	1.3593563908785256	type2_color3_cuep
229.0345640183	3	type2_color3_searchp
233.0844779015	1.2589254117941673	type1_color5_cuep
237.4679160118	3	type1_color5_searchp
241.5679018497	1.9952623149688795	type1_color2_cuep
246.7015519142	3	type1_color2_searchp
250.7513070107	1.0797751623277096	type3_color2_cuep
257.6680970192	3	type3_color2_searchp
261.7180719376	1.2589254117941673	type3_color5_cuep
267.2514948845	3	type3_color5_searchp
271.2847950459	1.847849797422291	type2_color1_cuep
278.9849579334	3	type2_color1_searchp
283.034952879	1.0	type1_color1_cuep
289.8850479126	3	type1_color1_searchp
293.934967041	1.847849797422291	type1_color3_cuep
300.5517048836	3	type1_color3_searchp
304.6017129421	1.5848931924611136	type3_color2_cuep
312.1685478687	3	type3_color2_searchp
