onset	duration	event_type
1.1315169334	1.0	type3_color1_cuep
7.3150048256	3	type3_color1_searchp
11.3650150299	1.0	type3_color2_cuep
18.8651468754	3	type3_color2_searchp
22.8983318806	1.9952623149688795	type1_color3_cuep
31.3652498722	3	type1_color3_searchp
35.4152648449	1.0797751623277096	type2_color4_cuep
42.9986548424	3	type2_color4_searchp
47.048514843	1.5848931924611136	type2_color2_cuep
51.1819798946	3	type2_color2_searchp
55.2319509983	1.0797751623277096	type3_color4_cuep
61.7654218674	3	type3_color4_searchp
65.81533885	1.7113283041617808	type3_color5_cuep
70.3488478661	3	type3_color5_searchp
74.3820588589	1.7113283041617808	type3_color4_cuep
81.3489098549	3	type3_color4_searchp
85.4655230045	1.847849797422291	type2_color1_cuep
93.1658370495	3	type2_color1_searchp
97.2156159878	1.3593563908785256	type2_color5_cuep
106.3824398518	3	type2_color5_searchp
110.4323709011	1.4677992676220695	type3_color1_cuep
117.3658559322	3	type3_color1_searchp
121.4158010483	1.0	type2_color1_cuep
127.1659469605	3	type2_color1_searchp
131.2158648968	1.5848931924611136	type2_color5_cuep
138.1995429993	3	type2_color5_searchp
142.2492969036	1.847849797422291	type2_color2_cuep
150.5994620323	3	type2_color2_searchp
154.6493680477	1.0797751623277096	type3_color2_cuep
160.9994590282	3	type3_color2_searchp
165.132848978	1.2589254117941673	type3_color5_cuep
168.9329149723	3	type3_color5_searchp
172.9827990532	1.7113283041617808	type1_color1_cuep
181.999546051	3	type1_color1_searchp
186.0496258736	1.9952623149688795	type1_color4_cuep
194.0831589699	3	type1_color4_searchp
198.2329628468	1.2589254117941673	type2_color4_cuep
204.7498559952	3	type2_color4_searchp
208.7997648716	1.1659144011798317	type1_color2_cuep
213.4499149323	3	type1_color2_searchp
217.4998519421	1.4677992676220695	type1_color2_cuep
222.1000130177	3	type1_color2_searchp
226.1499149799	1.2589254117941673	type1_color4_cuep
231.2500598431	3	type1_color4_searchp
235.2999918461	1.3593563908785256	type3_color3_cuep
239.7834219933	3	type3_color3_searchp
243.8333859444	1.9952623149688795	type2_color3_cuep
249.6842958927	3	type2_color3_searchp
253.7334630489	1.3593563908785256	type1_color5_cuep
258.2169618607	3	type1_color5_searchp
262.2668728828	1.5848931924611136	type1_color1_cuep
268.1336948872	3	type1_color1_searchp
272.18354702	1.1659144011798317	type3_color3_cuep
277.6337459087	3	type3_color3_searchp
281.7670240402	1.847849797422291	type2_color3_cuep
291.2171239853	3	type2_color3_searchp
295.2671120167	1.1659144011798317	type1_color5_cuep
300.7172758579	3	type1_color5_searchp
304.7672858238	1.4677992676220695	type1_color3_cuep
310.0839939117	3	type1_color3_searchp
