onset	duration	event_type
1.0432510376	1.0	type1_color2_cuep
5.17663908	3	type1_color2_searchp
9.2265789509	1.1659144011798317	type2_color3_cuep
13.2600431442	3	type2_color3_searchp
17.2933590412	1.0	type2_color2_cuep
20.8435649872	3	type2_color2_searchp
24.8934350014	1.1659144011798317	type2_color5_cuep
29.5602200031	3	type2_color5_searchp
33.66020298	1.847849797422291	type1_color3_cuep
38.0603730679	3	type1_color3_searchp
42.0934309959	1.5848931924611136	type2_color4_cuep
50.1770191193	3	type2_color4_searchp
54.2102999687	1.4677992676220695	type3_color3_cuep
59.1604011059	3	type3_color3_searchp
63.1936979294	1.7113283041617808	type3_color5_cuep
67.4438209534	3	type3_color5_searchp
71.4937069416	1.0797751623277096	type3_color5_cuep
77.8771369457	3	type3_color5_searchp
82.0104730129	1.2589254117941673	type1_color5_cuep
88.0108160973	3	type1_color5_searchp
92.0607089996	1.4677992676220695	type1_color1_cuep
98.7941429615	3	type1_color1_searchp
102.8439741135	1.4677992676220695	type1_color5_cuep
110.8107991219	3	type1_color5_searchp
114.9439890385	1.7113283041617808	type3_color4_cuep
121.3942139149	3	type3_color4_searchp
125.4275081158	1.2589254117941673	type2_color1_cuep
130.9609360695	3	type2_color1_searchp
135.0608069897	1.0797751623277096	type1_color4_cuep
142.6443870068	3	type1_color4_searchp
146.6943039894	1.847849797422291	type1_color4_cuep
151.7111179829	3	type1_color4_searchp
155.7610359192	1.5848931924611136	type2_color1_cuep
161.6444580555	3	type2_color1_searchp
165.6944451332	1.847849797422291	type2_color2_cuep
171.0278880596	3	type2_color2_searchp
175.0611801147	1.2589254117941673	type2_color5_cuep
180.5946080685	3	type2_color5_searchp
184.727875948	1.3593563908785256	type3_color1_cuep
189.92801404	3	type3_color1_searchp
193.9780490398	1.0797751623277096	type2_color3_cuep
200.9114561081	3	type2_color3_searchp
204.9447369576	1.7113283041617808	type3_color1_cuep
209.77810812	3	type3_color1_searchp
214.5281310081	1.9952623149688795	type2_color4_cuep
222.378237009	3	type2_color4_searchp
226.4115300179	1.9952623149688795	type3_color2_cuep
231.2449400425	3	type3_color2_searchp
235.2781529427	1.1659144011798317	type1_color1_cuep
241.1952390671	3	type1_color1_searchp
245.2450299263	1.5848931924611136	type1_color3_cuep
252.1285159588	3	type1_color3_searchp
256.1784369946	1.3593563908785256	type3_color2_cuep
261.4118850231	3	type3_color2_searchp
265.4451050758	1.0	type3_color4_cuep
270.3286321163	3	type3_color4_searchp
274.4619750977	1.9952623149688795	type3_color3_cuep
279.2787001133	3	type3_color3_searchp
283.3119080067	1.3593563908785256	type1_color2_cuep
290.5287201405	3	type1_color2_searchp
