onset	duration	event_type
1.0817821026	1.3593563908785256	type2_color4_cuep
7.2153220177	3	type2_color4_searchp
11.3152470589	1.3593563908785256	type3_color3_cuep
18.515403986	3	type3_color3_searchp
22.5486299992	1.0797751623277096	type2_color3_cuep
28.3821401596	3	type2_color3_searchp
32.4153130054	1.7113283041617808	type3_color4_cuep
38.8655450344	3	type3_color4_searchp
42.8988029957	1.0	type2_color3_cuep
47.7489330769	3	type2_color3_searchp
51.7822101116	1.0797751623277096	type1_color1_cuep
55.6990110874	3	type1_color1_searchp
59.8489589691	1.0	type2_color5_cuep
66.1157500744	3	type2_color5_searchp
70.1489441395	1.7113283041617808	type1_color3_cuep
74.9826130867	3	type1_color3_searchp
79.1157469749	1.847849797422291	type3_color5_cuep
84.0991060734	3	type3_color5_searchp
88.1325149536	1.2589254117941673	type1_color5_cuep
93.2325389385	3	type1_color5_searchp
97.332433939	1.9952623149688795	type1_color1_cuep
101.8826961517	3	type1_color1_searchp
105.9159760475	1.5848931924611136	type1_color4_cuep
113.3827149868	3	type1_color4_searchp
117.4160280228	1.2589254117941673	type3_color1_cuep
123.9328150749	3	type3_color1_searchp
127.9661240578	1.3593563908785256	type2_color4_cuep
131.8662509918	3	type2_color4_searchp
135.966176033	1.0	type2_color2_cuep
143.4663410187	3	type2_color2_searchp
147.4995379448	1.9952623149688795	type2_color1_cuep
152.9830930233	3	type2_color1_searchp
157.0163419247	1.847849797422291	type1_color4_cuep
164.1331739426	3	type1_color4_searchp
168.249735117	1.7113283041617808	type2_color5_cuep
172.7665350437	3	type2_color5_searchp
176.7997400761	1.0797751623277096	type1_color2_cuep
182.1666309834	3	type1_color2_searchp
186.2665390968	1.5848931924611136	type3_color1_cuep
194.3500549793	3	type3_color1_searchp
198.3832349777	1.1659144011798317	type2_color2_cuep
205.4334731102	3	type2_color2_searchp
209.5333850384	1.4677992676220695	type2_color1_cuep
214.5000770092	3	type2_color1_searchp
218.5334100723	1.847849797422291	type1_color2_cuep
223.8502831459	3	type1_color2_searchp
227.8835670948	1.4677992676220695	type3_color3_cuep
232.2002921104	3	type3_color3_searchp
236.2335989475	1.1659144011798317	type3_color4_cuep
243.9337561131	3	type3_color4_searchp
247.9669649601	1.1659144011798317	type3_color2_cuep
251.7171080112	3	type3_color2_searchp
255.750426054	1.5848931924611136	type3_color5_cuep
260.467220068	3	type3_color5_searchp
264.5005021095	1.2589254117941673	type3_color2_cuep
269.6005759239	3	type3_color2_searchp
273.6338160038	1.4677992676220695	type1_color3_cuep
279.3842220306	3	type1_color3_searchp
283.4173080921	1.9952623149688795	type1_color5_cuep
289.7342381477	3	type1_color5_searchp
