onset	duration	event_type
1.0371530056	1.3593563908785256	type2_color4_cuep
7.6540560722	3	type2_color4_searchp
11.7540900707	1.4677992676220695	type1_color4_cuep
16.7207939625	3	type1_color4_searchp
20.7542200089	1.9952623149688795	type2_color4_cuep
26.220854044	3	type2_color4_searchp
30.2540929317	1.1659144011798317	type2_color1_cuep
37.9543440342	3	type2_color1_searchp
41.9876000881	1.9952623149688795	type2_color3_cuep
47.1211221218	3	type2_color3_searchp
51.1543400288	1.847849797422291	type1_color4_cuep
59.5046439171	3	type1_color4_searchp
63.5377781391	1.2589254117941673	type3_color1_cuep
70.0545990467	3	type3_color1_searchp
74.0879030228	1.847849797422291	type1_color1_cuep
80.2379751205	3	type1_color1_searchp
84.3379340172	1.7113283041617808	type3_color5_cuep
90.7880871296	3	type3_color5_searchp
94.8213701248	1.9952623149688795	type1_color5_cuep
102.088187933	3	type1_color5_searchp
106.1213769913	1.3593563908785256	type3_color3_cuep
112.2215790749	3	type3_color3_searchp
116.254953146	1.1659144011798317	type2_color5_cuep
122.1716971397	3	type2_color5_searchp
126.2048940659	1.5848931924611136	type2_color3_cuep
131.6384129524	3	type2_color3_searchp
135.6716859341	1.5848931924611136	type1_color2_cuep
143.1051790714	3	type1_color2_searchp
147.1384251118	1.4677992676220695	type3_color3_cuep
151.4717841148	3	type3_color3_searchp
155.5718250275	1.7113283041617808	type3_color4_cuep
163.1220490932	3	type3_color4_searchp
167.15528512	1.4677992676220695	type3_color4_cuep
171.7554540634	3	type3_color4_searchp
175.7886760235	1.0797751623277096	type3_color2_cuep
182.722176075	3	type3_color2_searchp
186.7553970814	1.0	type2_color2_cuep
191.2555980682	3	type2_color2_searchp
195.2889039516	1.2589254117941673	type3_color1_cuep
200.4223079681	3	type3_color1_searchp
204.5055761337	1.2589254117941673	type1_color5_cuep
212.2557330132	3	type1_color5_searchp
216.2889759541	1.0797751623277096	type1_color1_cuep
220.2223961353	3	type1_color1_searchp
224.2557220459	1.847849797422291	type3_color2_cuep
229.9558601379	3	type3_color2_searchp
233.9892070293	1.0	type1_color3_cuep
238.1227080822	3	type1_color3_searchp
242.1558070183	1.3593563908785256	type2_color5_cuep
246.355850935	3	type2_color5_searchp
250.389343977	1.0	type1_color3_cuep
255.6727480888	3	type1_color3_searchp
259.7059381008	1.0797751623277096	type2_color2_cuep
263.3394470215	3	type2_color2_searchp
267.3726439476	1.5848931924611136	type2_color1_cuep
271.5061759949	3	type2_color1_searchp
275.5393941402	1.1659144011798317	type1_color2_cuep
280.9896090031	3	type1_color2_searchp
285.0227389336	1.7113283041617808	type3_color5_cuep
289.3063240051	3	type3_color5_searchp
