onset	duration	event_type
1.0375938416	1.3593563908785256	type1_color4_cuep
7.6878838539	3	type1_color4_searchp
11.7210400105	1.847849797422291	type2_color4_cuep
17.8545119762	3	type2_color4_searchp
21.9544439316	1.2589254117941673	type2_color5_cuep
27.9545428753	3	type2_color5_searchp
32.0545089245	1.847849797422291	type3_color1_cuep
37.7546460629	3	type3_color1_searchp
41.7879340649	1.9952623149688795	type2_color3_cuep
46.621407032	3	type2_color3_searchp
50.6546678543	1.5848931924611136	type2_color2_cuep
55.3714680672	3	type2_color2_searchp
59.4047629833	1.2589254117941673	type1_color4_cuep
65.4381949902	3	type1_color4_searchp
69.4715518951	1.1659144011798317	type1_color1_cuep
75.9048469067	3	type1_color1_searchp
79.9382669926	1.4677992676220695	type1_color5_cuep
84.5383629799	3	type1_color5_searchp
88.6383600235	1.7113283041617808	type3_color5_cuep
96.8384709358	3	type3_color5_searchp
100.8717329502	1.1659144011798317	type3_color3_cuep
107.9218800068	3	type3_color3_searchp
111.9551608562	1.5848931924611136	type2_color5_cuep
116.3887460232	3	type2_color5_searchp
120.5051629543	1.3593563908785256	type3_color2_cuep
126.1220510006	3	type3_color2_searchp
130.1720368862	1.7113283041617808	type2_color4_cuep
135.3554098606	3	type2_color4_searchp
139.4387140274	1.0797751623277096	type1_color3_cuep
143.6554870605	3	type1_color3_searchp
147.6887848377	1.847849797422291	type2_color1_cuep
152.1223268509	3	type2_color1_searchp
156.2055368423	1.5848931924611136	type3_color2_cuep
162.0723059177	3	type3_color2_searchp
166.1055920124	1.3593563908785256	type1_color2_cuep
173.9556469917	3	type1_color2_searchp
177.9889199734	1.9952623149688795	type3_color4_cuep
182.5725009441	3	type3_color4_searchp
186.6724710464	1.9952623149688795	type1_color2_cuep
191.5059149265	3	type1_color2_searchp
195.5391318798	1.4677992676220695	type3_color5_cuep
202.2725908756	3	type3_color5_searchp
206.3725278378	1.0	type3_color1_cuep
211.2227170467	3	type3_color1_searchp
215.2559888363	1.4677992676220695	type2_color2_cuep
219.2729518414	3	type2_color2_searchp
223.3060028553	1.1659144011798317	type2_color1_cuep
227.9563858509	3	type2_color1_searchp
231.9894750118	1.7113283041617808	type1_color3_cuep
237.5396208763	3	type1_color3_searchp
241.5728108883	1.0	type3_color4_cuep
248.4562778473	3	type3_color4_searchp
252.4896359444	1.0797751623277096	type2_color3_cuep
258.3565909863	3	type2_color3_searchp
262.3897399902	1.2589254117941673	type3_color3_cuep
267.1232018471	3	type3_color3_searchp
271.1564638615	1.0797751623277096	type1_color1_cuep
278.0899698734	3	type1_color1_searchp
282.1232349873	1.0	type1_color5_cuep
289.6400668621	3	type1_color5_searchp
