onset	duration	event_type
1.1066539288	1.3593563908785256	type2_color5_cuep
6.7402229309	3	type2_color5_searchp
10.7734460831	1.5848931924611136	type3_color1_cuep
20.2903540134	3	type3_color1_searchp
24.3234810829	1.847849797422291	type2_color5_cuep
31.440420866	3	type2_color5_searchp
35.5237059593	1.1659144011798317	type2_color2_cuep
41.4404580593	3	type2_color2_searchp
45.4736499786	1.1659144011798317	type2_color3_cuep
53.1404628754	3	type2_color3_searchp
57.1738479137	1.7113283041617808	type3_color3_cuep
62.0073308945	3	type3_color3_searchp
66.0406630039	1.0	type1_color3_cuep
73.5408079624	3	type1_color3_searchp
77.6406478882	1.9952623149688795	type3_color5_cuep
82.4740920067	3	type3_color5_searchp
86.5074498653	1.0797751623277096	type3_color2_cuep
90.7241609097	3	type3_color2_searchp
94.7574770451	1.847849797422291	type2_color4_cuep
101.5575730801	3	type2_color4_searchp
105.6242330074	1.3593563908785256	type2_color3_cuep
111.8244290352	3	type2_color3_searchp
115.8576729298	1.0	type1_color5_cuep
122.1244790554	3	type1_color5_searchp
126.2410600185	1.1659144011798317	type1_color1_cuep
130.2244820595	3	type1_color1_searchp
134.2577490807	1.9952623149688795	type2_color4_cuep
139.7412519455	3	type2_color4_searchp
143.774559021	1.7113283041617808	type2_color2_cuep
151.4579899311	3	type2_color2_searchp
155.5078818798	1.2589254117941673	type1_color2_cuep
159.3080999851	3	type1_color2_searchp
163.3413720131	1.2589254117941673	type3_color3_cuep
170.0415179729	3	type3_color3_searchp
174.0747129917	1.0797751623277096	type3_color4_cuep
180.9916040897	3	type3_color4_searchp
185.0415329933	1.4677992676220695	type1_color4_cuep
195.108314991	3	type1_color4_searchp
199.1582510471	1.0797751623277096	type3_color2_cuep
204.0916960239	3	type3_color2_searchp
208.1252369881	1.3593563908785256	type3_color4_cuep
213.7585289478	3	type3_color4_searchp
217.8750970364	1.4677992676220695	type1_color3_cuep
225.8420889378	3	type1_color3_searchp
229.8751599789	1.5848931924611136	type1_color1_cuep
234.9419469833	3	type1_color1_searchp
238.9752869606	1.2589254117941673	type1_color2_cuep
244.492098093	3	type1_color2_searchp
248.6086380482	1.7113283041617808	type2_color1_cuep
254.1587779522	3	type2_color1_searchp
258.1920940876	1.847849797422291	type3_color5_cuep
266.6089379787	3	type3_color5_searchp
270.6588759422	1.0	type1_color5_cuep
275.1423408985	3	type1_color5_searchp
279.1756138802	1.9952623149688795	type2_color1_cuep
283.7258439064	3	type2_color1_searchp
287.7590200901	1.4677992676220695	type1_color4_cuep
294.7091629505	3	type1_color4_searchp
298.8590929508	1.5848931924611136	type3_color1_cuep
303.5758719444	3	type3_color1_searchp
