onset	duration	event_type
1.0395839214	1.1659144011798317	type3_color5_cuep
6.5230510235	3	type3_color5_searchp
10.5563249588	1.0	type2_color3_cuep
15.8563261032	3	type2_color3_searchp
19.9896950722	1.5848931924611136	type2_color1_cuep
25.0564548969	3	type2_color1_searchp
29.0897369385	1.1659144011798317	type1_color2_cuep
34.1065869331	3	type1_color2_searchp
38.2399358749	1.9952623149688795	type1_color4_cuep
43.0565850735	3	type1_color4_searchp
47.1066439152	1.0	type1_color3_cuep
51.2400109768	3	type1_color3_searchp
55.273277998	1.7113283041617808	type2_color5_cuep
61.7568938732	3	type2_color5_searchp
65.8900780678	1.5848931924611136	type3_color5_cuep
72.7402179241	3	type3_color5_searchp
76.7901740074	1.3593563908785256	type3_color1_cuep
80.6903030872	3	type3_color1_searchp
84.740254879	1.4677992676220695	type2_color1_cuep
89.3736689091	3	type2_color1_searchp
93.4235479832	1.9952623149688795	type3_color3_cuep
98.2738618851	3	type3_color3_searchp
102.3236510754	1.2589254117941673	type2_color2_cuep
110.0737431049	3	type2_color2_searchp
114.1070730686	1.1659144011798317	type2_color5_cuep
121.1238639355	3	type2_color5_searchp
125.1571600437	1.7113283041617808	type1_color4_cuep
130.740557909	3	type1_color4_searchp
134.7739109993	1.4677992676220695	type3_color3_cuep
139.7073709965	3	type3_color3_searchp
143.7405750752	1.4677992676220695	type1_color1_cuep
150.4741199017	3	type1_color1_searchp
154.523927927	1.847849797422291	type2_color3_cuep
161.1241869926	3	type2_color3_searchp
165.2574110031	1.847849797422291	type3_color1_cuep
170.2409238815	3	type3_color1_searchp
174.2741000652	1.2589254117941673	type3_color2_cuep
180.2909219265	3	type3_color2_searchp
184.3243229389	1.3593563908785256	type1_color5_cuep
192.1744139194	3	type1_color5_searchp
196.2075510025	1.0	type1_color1_cuep
199.7910890579	3	type1_color1_searchp
203.8244168758	1.3593563908785256	type2_color2_cuep
208.0078570843	3	type2_color2_searchp
212.0411229134	1.9952623149688795	type3_color4_cuep
216.5911750793	3	type3_color4_searchp
220.9912118912	1.0797751623277096	type2_color4_cuep
225.5579919815	3	type2_color4_searchp
229.5911610127	1.847849797422291	type1_color3_cuep
236.7414200306	3	type1_color3_searchp
240.7746970654	1.7113283041617808	type2_color4_cuep
248.3249819279	3	type2_color4_searchp
252.4580578804	1.0797751623277096	type1_color2_cuep
257.8081169128	3	type1_color2_searchp
261.8415009975	1.2589254117941673	type1_color5_cuep
266.941628933	3	type1_color5_searchp
270.9749009609	1.5848931924611136	type3_color2_cuep
278.3917040825	3	type3_color2_searchp
282.4249930382	1.0797751623277096	type3_color4_cuep
290.0086228848	3	type3_color4_searchp
