onset	duration	event_type
1.1307508945	1.0	type1_color2_cuep
5.9808938503	3	type1_color2_searchp
10.0142149925	1.1659144011798317	type2_color4_cuep
14.6642720699	3	type2_color4_searchp
18.6974580288	1.3593563908785256	type3_color2_cuep
26.5478260517	3	type3_color2_searchp
30.5809719563	1.9952623149688795	type3_color5_cuep
38.4310948849	3	type3_color5_searchp
42.4643859863	1.9952623149688795	type2_color4_cuep
47.2978389263	3	type2_color4_searchp
51.3310980797	1.7113283041617808	type1_color4_cuep
58.8812420368	3	type1_color4_searchp
62.9145438671	1.1659144011798317	type2_color1_cuep
69.9312729836	3	type2_color1_searchp
74.0812809467	1.3593563908785256	type1_color1_cuep
79.7147300243	3	type1_color1_searchp
83.7480349541	1.5848931924611136	type2_color3_cuep
88.8314249516	3	type2_color3_searchp
92.8647658825	1.3593563908785256	type2_color5_cuep
99.5149378777	3	type2_color5_searchp
103.7314810753	1.847849797422291	type3_color3_cuep
110.3484330177	3	type3_color3_searchp
114.3815920353	1.4677992676220695	type1_color5_cuep
120.1317210197	3	type1_color5_searchp
124.1649289131	1.9952623149688795	type1_color5_cuep
130.4484159946	3	type1_color5_searchp
134.5484080315	1.0797751623277096	type2_color2_cuep
138.7651040554	3	type2_color2_searchp
142.9151618481	1.847849797422291	type2_color5_cuep
148.615352869	3	type2_color5_searchp
152.6484549046	1.4677992676220695	type3_color2_cuep
159.415364027	3	type3_color2_searchp
163.5152618885	1.1659144011798317	type3_color4_cuep
167.8153300285	3	type3_color4_searchp
171.8486890793	1.0	type1_color4_cuep
177.5987930298	3	type1_color4_searchp
181.6320779324	1.5848931924611136	type2_color1_cuep
186.6988730431	3	type2_color1_searchp
190.7321610451	1.0	type1_color3_cuep
198.2323150635	3	type1_color3_searchp
202.2654950619	1.847849797422291	type3_color4_cuep
206.9823670387	3	type3_color4_searchp
211.0156898499	1.2589254117941673	type1_color1_cuep
215.1156759262	3	type1_color1_searchp
219.1823620796	1.2589254117941673	type3_color1_cuep
222.9824979305	3	type3_color1_searchp
227.0157690048	1.4677992676220695	type1_color3_cuep
233.2659089565	3	type1_color3_searchp
237.2991690636	1.0797751623277096	type2_color2_cuep
242.2659618855	3	type2_color2_searchp
246.3159589767	1.2589254117941673	type1_color2_cuep
250.7327530384	3	type1_color2_searchp
254.7826108933	1.7113283041617808	type3_color5_cuep
262.9827890396	3	type3_color5_searchp
267.0159778595	1.7113283041617808	type3_color3_cuep
271.2662029266	3	type3_color3_searchp
275.3827259541	1.0797751623277096	type3_color1_cuep
281.7329690456	3	type3_color1_searchp
285.7661640644	1.5848931924611136	type2_color3_cuep
289.9000160694	3	type2_color3_searchp
