onset	duration	event_type
1.1084749699	1.1659144011798317	type2_color5_cuep
8.775398016	3	type2_color5_searchp
12.8086020947	1.7113283041617808	type2_color4_cuep
21.0088250637	3	type2_color4_searchp
25.0421230793	1.0797751623277096	type2_color1_cuep
29.6089000702	3	type2_color1_searchp
33.6421580315	1.0797751623277096	type2_color4_cuep
41.2090220451	3	type2_color4_searchp
45.242287159	1.2589254117941673	type1_color1_cuep
51.2424480915	3	type1_color1_searchp
55.2757520676	1.0	type2_color3_cuep
61.5758440495	3	type2_color3_searchp
65.6091361046	1.2589254117941673	type3_color3_cuep
70.0259401798	3	type3_color3_searchp
74.1258671284	1.4677992676220695	type2_color2_cuep
78.4259650707	3	type2_color2_searchp
82.4591569901	1.7113283041617808	type2_color3_cuep
89.426030159	3	type2_color3_searchp
93.4593670368	1.9952623149688795	type1_color5_cuep
98.0098230839	3	type1_color5_searchp
102.0927760601	1.847849797422291	type2_color1_cuep
106.7762429714	3	type2_color1_searchp
110.809579134	1.847849797422291	type1_color4_cuep
116.1596670151	3	type1_color4_searchp
120.1929380894	1.3593563908785256	type3_color1_cuep
125.8264300823	3	type3_color1_searchp
129.8597011566	1.5848931924611136	type3_color2_cuep
134.2766129971	3	type3_color2_searchp
138.309746027	1.2589254117941673	type3_color5_cuep
143.409840107	3	type3_color5_searchp
147.5098330975	1.0797751623277096	type1_color2_cuep
152.0933010578	3	type1_color2_searchp
156.1765899658	1.5848931924611136	type3_color4_cuep
160.2933261395	3	type3_color4_searchp
164.3265881538	1.9952623149688795	type1_color1_cuep
169.4767639637	3	type1_color1_searchp
173.5100491047	1.3593563908785256	type3_color3_cuep
180.1602201462	3	type3_color3_searchp
184.360147953	1.5848931924611136	type3_color2_cuep
190.2269749641	3	type3_color2_searchp
194.2602541447	1.3593563908785256	type2_color5_cuep
200.3936779499	3	type2_color5_searchp
204.4770600796	1.4677992676220695	type1_color3_cuep
211.7938201427	3	type1_color3_searchp
215.8770611286	1.7113283041617808	type2_color2_cuep
221.4606411457	3	type2_color2_searchp
225.4938480854	1.1659144011798317	type1_color4_cuep
229.2106020451	3	type1_color4_searchp
233.2438240051	1.847849797422291	type3_color4_cuep
238.2274770737	3	type3_color4_searchp
242.2605550289	1.1659144011798317	type3_color5_cuep
247.3107759953	3	type3_color5_searchp
251.393982172	1.0	type1_color5_cuep
257.1443810463	3	type1_color5_searchp
261.1773910522	1.4677992676220695	type3_color1_cuep
268.4942190647	3	type3_color1_searchp
272.5942189693	1.0	type1_color2_cuep
277.8778469563	3	type1_color2_searchp
281.9942970276	1.9952623149688795	type1_color3_cuep
289.8444759846	3	type1_color3_searchp
