onset	duration	event_type
1.0335438251	1.0	type1_color5_cuep
4.8503088951	3	type1_color5_searchp
8.8835737705	1.5848931924611136	type1_color5_cuep
14.750412941	3	type1_color5_searchp
18.7836787701	1.1659144011798317	type2_color3_cuep
23.4338178635	3	type2_color3_searchp
27.4670889378	1.3593563908785256	type3_color2_cuep
35.3172469139	3	type3_color2_searchp
39.3505198956	1.4677992676220695	type3_color5_cuep
47.3173539639	3	type3_color5_searchp
51.3506379128	1.3593563908785256	type2_color2_cuep
58.5507078171	3	type2_color2_searchp
62.5840578079	1.0797751623277096	type1_color3_cuep
67.1675338745	3	type1_color3_searchp
71.2007808685	1.847849797422291	type3_color4_cuep
76.5507757664	3	type3_color4_searchp
80.5841548443	1.7113283041617808	type3_color5_cuep
86.1343588829	3	type3_color5_searchp
90.1676318645	1.9952623149688795	type1_color2_cuep
97.4344248772	3	type1_color2_searchp
101.4676139355	1.7113283041617808	type2_color4_cuep
108.4345498085	3	type2_color4_searchp
112.4678127766	1.7113283041617808	type3_color1_cuep
117.0014128685	3	type3_color1_searchp
121.0345699787	1.2589254117941673	type2_color1_cuep
124.8346989155	3	type2_color1_searchp
128.917952776	1.1659144011798317	type1_color2_cuep
133.9346878529	3	type1_color2_searchp
137.9680378437	1.0797751623277096	type2_color5_cuep
143.801530838	3	type2_color5_searchp
147.8348109722	1.0	type3_color3_cuep
153.1015908718	3	type3_color3_searchp
157.1348929405	1.5848931924611136	type2_color4_cuep
161.8682589531	3	type2_color4_searchp
165.9682657719	1.847849797422291	type2_color2_cuep
173.1184518337	3	type2_color2_searchp
177.151652813	1.0797751623277096	type1_color3_cuep
181.0684928894	3	type1_color3_searchp
185.1016948223	1.5848931924611136	type1_color4_cuep
191.4684538841	3	type1_color4_searchp
195.5017888546	1.4677992676220695	type1_color1_cuep
200.1186587811	3	type1_color1_searchp
204.1518988609	1.0	type3_color1_cuep
211.0187678337	3	type3_color1_searchp
215.0853779316	1.3593563908785256	type3_color4_cuep
219.568969965	3	type3_color4_searchp
223.6021099091	1.2589254117941673	type2_color1_cuep
231.3856117725	3	type2_color1_searchp
235.4187459946	1.847849797422291	type3_color3_cuep
241.5522959232	3	type3_color3_searchp
245.5857169628	1.9952623149688795	type1_color4_cuep
253.4357619286	3	type1_color4_searchp
257.4690659046	1.9952623149688795	type2_color5_cuep
264.2191579342	3	type2_color5_searchp
268.3025019169	1.4677992676220695	type1_color1_cuep
273.6193089485	3	type1_color1_searchp
277.6525628567	1.2589254117941673	type3_color2_cuep
281.4693188667	3	type3_color2_searchp
285.5026597977	1.1659144011798317	type2_color3_cuep
289.2195029259	3	type2_color3_searchp
