onset	duration	event_type
1.0402679443	1.1659144011798317	type2_color4_cuep
6.0569629669	3	type2_color4_searchp
10.0902659893	1.7113283041617808	type2_color5_cuep
17.0570781231	3	type2_color5_searchp
21.1570270061	1.3593563908785256	type2_color5_cuep
27.2573020458	3	type2_color5_searchp
31.2903580666	1.0	type3_color5_cuep
37.5571539402	3	type3_color5_searchp
41.5905399323	1.0	type2_color3_cuep
49.0906009674	3	type2_color3_searchp
53.1404600143	1.1659144011798317	type1_color1_cuep
60.7075829506	3	type1_color1_searchp
64.7407641411	1.5848931924611136	type3_color4_cuep
71.0408649445	3	type3_color4_searchp
75.0740199089	1.0797751623277096	type2_color2_cuep
81.9909040928	3	type2_color2_searchp
86.0241940022	1.9952623149688795	type1_color5_cuep
90.8576340675	3	type1_color5_searchp
94.8909840584	1.4677992676220695	type1_color4_cuep
101.2076020241	3	type1_color4_searchp
105.2410700321	1.3593563908785256	type1_color4_cuep
111.8244769573	3	type1_color4_searchp
115.8745470047	1.847849797422291	type2_color1_cuep
124.0578219891	3	type2_color1_searchp
128.0912549496	1.0797751623277096	type1_color3_cuep
132.2912399769	3	type1_color3_searchp
136.324559927	1.0	type3_color3_cuep
141.941368103	3	type3_color3_searchp
145.974599123	1.3593563908785256	type2_color4_cuep
151.60810709	3	type2_color4_searchp
155.7080609798	1.9952623149688795	type1_color5_cuep
161.9914929867	3	type1_color5_searchp
166.0247299671	1.4677992676220695	type3_color3_cuep
172.7582859993	3	type3_color3_searchp
176.7915689945	1.2589254117941673	type3_color2_cuep
182.3084719181	3	type3_color2_searchp
186.3417019844	1.1659144011798317	type3_color5_cuep
190.9916939735	3	type3_color5_searchp
195.1083590984	1.847849797422291	type2_color3_cuep
201.6418409348	3	type2_color3_searchp
205.6751179695	1.9952623149688795	type1_color1_cuep
210.2253141403	3	type1_color1_searchp
214.2584180832	1.2589254117941673	type3_color2_cuep
218.058699131	3	type3_color2_searchp
222.1585950851	1.5848931924611136	type3_color1_cuep
227.5919909477	3	type3_color1_searchp
231.6253190041	1.7113283041617808	type3_color1_cuep
238.0754649639	3	type3_color1_searchp
242.1087501049	1.4677992676220695	type2_color2_cuep
246.4091041088	3	type2_color2_searchp
250.5088000298	1.0797751623277096	type1_color3_cuep
254.725577116	3	type1_color3_searchp
258.7589371204	1.7113283041617808	type1_color2_cuep
263.5922651291	3	type1_color2_searchp
267.725618124	1.847849797422291	type3_color4_cuep
273.8424360752	3	type3_color4_searchp
277.8756680489	1.2589254117941673	type1_color2_cuep
283.8758320808	3	type1_color2_searchp
287.9924280643	1.5848931924611136	type2_color1_cuep
297.2758741379	3	type2_color1_searchp
