onset	duration	event_type
1.0275988579	1.0797751623277096	type2_color1_cuep
6.8610439301	3	type2_color1_searchp
10.894318819	1.0797751623277096	type3_color5_cuep
16.7611529827	3	type3_color5_searchp
20.7943928242	1.0	type3_color3_cuep
27.0612368584	3	type3_color3_searchp
31.0944268703	1.9952623149688795	type2_color2_cuep
37.8779768944	3	type2_color2_searchp
41.9111278057	1.1659144011798317	type1_color5_cuep
46.9613239765	3	type1_color5_searchp
50.994686842	1.4677992676220695	type1_color5_cuep
55.2780518532	3	type1_color5_searchp
59.3114089966	1.7113283041617808	type3_color1_cuep
64.4948768616	3	type3_color1_searchp
68.5946938992	1.2589254117941673	type3_color4_cuep
75.6949830055	3	type3_color4_searchp
79.7948689461	1.847849797422291	type1_color3_cuep
87.4949839115	3	type1_color3_searchp
91.5283958912	1.0	type1_color1_cuep
97.7951459885	3	type1_color1_searchp
101.8284049034	1.5848931924611136	type2_color1_cuep
109.9120678902	3	type2_color1_searchp
113.9451777935	1.7113283041617808	type3_color4_cuep
118.195306778	3	type3_color4_searchp
122.2286009789	1.0797751623277096	type2_color5_cuep
127.1620678902	3	type2_color5_searchp
131.1953258514	1.1659144011798317	type1_color1_cuep
135.1954629421	3	type1_color1_searchp
139.295372963	1.9952623149688795	type1_color2_cuep
144.7788758278	3	type1_color2_searchp
148.8121500015	1.847849797422291	type1_color2_cuep
153.2289378643	3	type1_color2_searchp
157.2622008324	1.3593563908785256	type2_color3_cuep
164.4623808861	3	type2_color3_searchp
168.545634985	1.4677992676220695	type2_color3_cuep
176.5291337967	3	type2_color3_searchp
180.5623989105	1.847849797422291	type3_color5_cuep
185.5458889008	3	type3_color5_searchp
189.5790939331	1.5848931924611136	type1_color4_cuep
194.2959029675	3	type1_color4_searchp
198.329241991	1.9952623149688795	type1_color3_cuep
204.6293628216	3	type1_color3_searchp
208.6626639366	1.2589254117941673	type2_color4_cuep
212.4627318382	3	type2_color4_searchp
216.4960618019	1.4677992676220695	type2_color4_cuep
221.0961449146	3	type2_color4_searchp
225.1294548512	1.2589254117941673	type2_color5_cuep
232.8796060085	3	type2_color5_searchp
236.9128928185	1.1659144011798317	type2_color2_cuep
241.5796208382	3	type2_color2_searchp
245.6129620075	1.7113283041617808	type3_color2_cuep
251.6132528782	3	type3_color2_searchp
256.0796909332	1.3593563908785256	type3_color1_cuep
261.2798068523	3	type3_color1_searchp
265.313117981	1.3593563908785256	type3_color2_cuep
270.9466128349	3	type3_color2_searchp
274.9798779488	1.5848931924611136	type1_color4_cuep
281.8300278187	3	type1_color4_searchp
285.863216877	1.0	type3_color3_cuep
289.7300717831	3	type3_color3_searchp
