onset	duration	event_type
1.084569931	1.1659144011798317	type2_color2_cuep
6.5347299576	3	type2_color2_searchp
10.5680029392	1.1659144011798317	type2_color3_cuep
15.5847990513	3	type2_color3_searchp
19.6180701256	1.4677992676220695	type2_color1_cuep
26.9682121277	3	type2_color1_searchp
31.0015220642	1.2589254117941673	type1_color5_cuep
38.7516770363	3	type1_color5_searchp
42.7849349976	1.7113283041617808	type3_color1_cuep
50.3351140022	3	type3_color1_searchp
54.3683340549	1.847849797422291	type3_color1_cuep
61.4851999283	3	type3_color1_searchp
65.5184221268	1.5848931924611136	type2_color4_cuep
69.6859409809	3	type2_color4_searchp
73.7185120583	1.4677992676220695	type3_color3_cuep
79.9353530407	3	type3_color3_searchp
84.1186029911	1.2589254117941673	type3_color4_cuep
90.6354379654	3	type3_color4_searchp
94.6687009335	1.0797751623277096	type1_color2_cuep
98.5854570866	3	type1_color2_searchp
102.6186909676	1.5848931924611136	type1_color3_cuep
110.7022619247	3	type1_color3_searchp
114.7355611324	1.3593563908785256	type3_color2_cuep
122.5857019424	3	type3_color2_searchp
126.6189739704	1.0797751623277096	type3_color3_cuep
132.4524970055	3	type3_color3_searchp
136.4857530594	1.847849797422291	type1_color1_cuep
142.2191879749	3	type1_color1_searchp
146.2524039745	1.0	type3_color5_cuep
150.7361030579	3	type3_color5_searchp
154.8358240128	1.3593563908785256	type3_color2_cuep
161.4860670567	3	type3_color2_searchp
165.519313097	1.5848931924611136	type1_color3_cuep
169.6527650356	3	type1_color3_searchp
173.6860339642	1.0797751623277096	type1_color5_cuep
178.2862949371	3	type1_color5_searchp
182.4528901577	1.1659144011798317	type2_color5_cuep
186.1695690155	3	type2_color5_searchp
190.2028410435	1.9952623149688795	type1_color4_cuep
196.4696619511	3	type1_color4_searchp
200.5029280186	1.0	type2_color3_cuep
207.3530900478	3	type2_color3_searchp
211.3863301277	1.0	type2_color1_cuep
215.5199780464	3	type2_color1_searchp
219.6197459698	1.3593563908785256	type2_color4_cuep
225.7365579605	3	type2_color4_searchp
229.7698540688	1.9952623149688795	type1_color2_cuep
234.603302002	3	type1_color2_searchp
238.7032670975	1.7113283041617808	type1_color4_cuep
244.7200200558	3	type1_color4_searchp
248.8200039864	1.2589254117941673	type1_color1_cuep
253.2034630775	3	type1_color1_searchp
257.2367489338	1.4677992676220695	type3_color4_cuep
262.2035689354	3	type3_color4_searchp
266.286839962	1.7113283041617808	type3_color5_cuep
271.1536331177	3	type3_color5_searchp
275.186882019	1.9952623149688795	type2_color5_cuep
281.0370731354	3	type2_color5_searchp
285.0703561306	1.847849797422291	type2_color2_cuep
289.7538049221	3	type2_color2_searchp
