onset	duration	event_type
1.0274658203	1.3593563908785256	type3_color3_cuep
5.1941838264	3	type3_color3_searchp
9.2275848389	1.1659144011798317	type2_color1_cuep
14.6776459217	3	type2_color1_searchp
18.7110829353	1.4677992676220695	type1_color4_cuep
24.4443619251	3	type1_color4_searchp
28.4776928425	1.847849797422291	type3_color3_cuep
36.2111628056	3	type3_color3_searchp
40.3444299698	1.7113283041617808	type1_color3_cuep
48.5445799828	3	type1_color3_searchp
52.594563961	1.0	type1_color5_cuep
57.1113479137	3	type1_color5_searchp
61.1446149349	1.3593563908785256	type1_color2_cuep
67.7614078522	3	type1_color2_searchp
71.7946829796	1.1659144011798317	type2_color3_cuep
78.2616298199	3	type2_color3_searchp
82.2947659492	1.4677992676220695	type1_color3_cuep
88.5448479652	3	type1_color3_searchp
92.5781857967	1.0797751623277096	type3_color1_cuep
96.2116658688	3	type3_color1_searchp
100.2449069023	1.2589254117941673	type1_color4_cuep
107.3450689316	3	type1_color4_searchp
111.4949688911	1.0797751623277096	type2_color2_cuep
116.8284828663	3	type2_color2_searchp
120.8616948128	1.1659144011798317	type3_color1_cuep
125.5118458271	3	type3_color1_searchp
129.5617878437	1.4677992676220695	type2_color3_cuep
134.5286049843	3	type2_color3_searchp
138.5618679523	1.3593563908785256	type3_color4_cuep
142.4786558151	3	type3_color4_searchp
146.5118889809	1.9952623149688795	type3_color2_cuep
155.0121898651	3	type3_color2_searchp
159.0453369617	1.9952623149688795	type3_color5_cuep
167.578827858	3	type3_color5_searchp
171.6121008396	1.847849797422291	type1_color1_cuep
177.3122198582	3	type1_color1_searchp
181.345443964	1.9952623149688795	type2_color4_cuep
188.0957939625	3	type2_color4_searchp
192.1289219856	1.2589254117941673	type3_color5_cuep
196.5123968124	3	type3_color5_searchp
200.6123328209	1.2589254117941673	type1_color2_cuep
205.7125599384	3	type1_color2_searchp
209.7457749844	1.5848931924611136	type3_color2_cuep
216.0792248249	3	type3_color2_searchp
220.1124229431	1.5848931924611136	type2_color4_cuep
224.8293728828	3	type2_color4_searchp
228.9625258446	1.0797751623277096	type2_color5_cuep
232.5960128307	3	type2_color5_searchp
236.6292870045	1.847849797422291	type1_color5_cuep
244.3294508457	3	type1_color5_searchp
248.3627288342	1.5848931924611136	type2_color5_cuep
253.0795087814	3	type2_color5_searchp
257.1126937866	1.0	type1_color1_cuep
260.9630229473	3	type1_color1_searchp
264.9962389469	1.0	type2_color1_cuep
269.8462607861	3	type2_color1_searchp
273.8795340061	1.7113283041617808	type3_color4_cuep
280.8464038372	3	type3_color4_searchp
284.8796730042	1.7113283041617808	type2_color2_cuep
289.4296820164	3	type2_color2_searchp
