onset	duration	event_type
1.1091349125	1.0	type3_color1_cuep
6.3760120869	3	type3_color1_searchp
10.4092800617	1.7113283041617808	type3_color1_cuep
14.9594969749	3	type3_color1_searchp
18.9927070141	1.0	type2_color2_cuep
24.7428278923	3	type2_color2_searchp
28.7759809494	1.0797751623277096	type3_color3_cuep
32.3928670883	3	type3_color3_searchp
36.4262630939	1.2589254117941673	type3_color5_cuep
41.1763899326	3	type3_color5_searchp
45.3429069519	1.0797751623277096	type1_color3_cuep
49.5930299759	3	type1_color3_searchp
53.6263120174	1.9952623149688795	type1_color1_cuep
61.4765019417	3	type1_color1_searchp
65.5097770691	1.9952623149688795	type1_color1_cuep
74.0099470615	3	type1_color1_searchp
78.0932080746	1.1659144011798317	type1_color2_cuep
83.1101839542	3	type1_color2_searchp
87.1433119774	1.2589254117941673	type1_color5_cuep
91.876650095	3	type1_color5_searchp
95.9933691025	1.5848931924611136	type3_color4_cuep
100.7101159096	3	type3_color4_searchp
104.7434360981	1.847849797422291	type1_color4_cuep
110.4435830116	3	type1_color4_searchp
114.4769239426	1.3593563908785256	type2_color1_cuep
121.0936319828	3	type2_color1_searchp
125.1269590855	1.3593563908785256	type2_color3_cuep
130.7603580952	3	type2_color3_searchp
134.8603858948	1.5848931924611136	type3_color5_cuep
138.9939758778	3	type3_color5_searchp
143.0271239281	1.0	type1_color2_cuep
149.9105529785	3	type1_color2_searchp
153.9438769817	1.2589254117941673	type2_color5_cuep
159.4773390293	3	type2_color5_searchp
163.5106329918	1.4677992676220695	type1_color5_cuep
169.7273690701	3	type1_color5_searchp
173.7607278824	1.5848931924611136	type2_color5_cuep
181.1942269802	3	type2_color5_searchp
185.2274849415	1.3593563908785256	type2_color4_cuep
191.878412962	3	type2_color4_searchp
195.9108738899	1.7113283041617808	type2_color3_cuep
201.11105299	3	type2_color3_searchp
205.1443328857	1.4677992676220695	type1_color3_cuep
211.3945250511	3	type1_color3_searchp
215.4277029037	1.847849797422291	type3_color2_cuep
220.4278929234	3	type3_color2_searchp
224.5277988911	1.9952623149688795	type2_color2_cuep
230.4113090038	3	type2_color2_searchp
234.4445309639	1.1659144011798317	type2_color4_cuep
240.878082037	3	type2_color4_searchp
244.9112401009	1.0797751623277096	type3_color4_cuep
248.5448250771	3	type3_color4_searchp
252.644726038	1.4677992676220695	type2_color1_cuep
260.6115920544	3	type2_color1_searchp
264.6449561119	1.7113283041617808	type3_color2_cuep
269.1783680916	3	type3_color2_searchp
273.2115709782	1.1659144011798317	type1_color4_cuep
280.8784770966	3	type1_color4_searchp
284.9116299152	1.847849797422291	type3_color3_cuep
289.5950930119	3	type3_color3_searchp
