onset	duration	event_type
1.0966110229	1.5848931924611136	type3_color1_cuep
7.9466640949	3	type3_color1_searchp
12.0133850574	1.4677992676220695	type2_color5_cuep
16.6467881203	3	type2_color5_searchp
20.6802079678	1.0797751623277096	type3_color4_cuep
26.0469329357	3	type3_color4_searchp
30.080147028	1.9952623149688795	type1_color2_cuep
36.3469429016	3	type1_color2_searchp
40.4302680492	1.9952623149688795	type1_color5_cuep
47.7304310799	3	type1_color5_searchp
51.7636919022	1.847849797422291	type2_color2_cuep
60.1472189426	3	type2_color2_searchp
64.2970840931	1.0797751623277096	type2_color3_cuep
67.9139199257	3	type2_color3_searchp
71.9471929073	1.5848931924611136	type3_color3_cuep
77.0474829674	3	type3_color3_searchp
81.0806589127	1.0	type2_color3_cuep
85.547328949	3	type2_color3_searchp
89.5806760788	1.1659144011798317	type3_color5_cuep
94.2307260036	3	type3_color5_searchp
98.3140799999	1.7113283041617808	type1_color3_cuep
103.1475291252	3	type1_color3_searchp
107.1808290482	1.3593563908785256	type2_color1_cuep
115.0309739113	3	type2_color1_searchp
119.0641169548	1.4677992676220695	type1_color4_cuep
123.347921133	3	type1_color4_searchp
127.3809800148	1.1659144011798317	type1_color3_cuep
131.3810710907	3	type1_color3_searchp
135.4143819809	1.847849797422291	type2_color2_cuep
141.1478791237	3	type2_color2_searchp
145.1810159683	1.0	type3_color3_cuep
152.0312640667	3	type3_color3_searchp
156.0645499229	1.2589254117941673	type3_color2_cuep
161.5980010033	3	type3_color2_searchp
165.6312539577	1.0	type2_color1_cuep
173.1316299438	3	type2_color1_searchp
177.1646020412	1.1659144011798317	type1_color2_cuep
181.4647829533	3	type1_color2_searchp
185.498196125	1.5848931924611136	type3_color1_cuep
189.8982639313	3	type3_color1_searchp
193.9316029549	1.9952623149688795	type1_color5_cuep
198.5149919987	3	type1_color5_searchp
202.5482149124	1.0797751623277096	type2_color4_cuep
206.1819050312	3	type2_color4_searchp
210.2150220871	1.3593563908785256	type2_color5_cuep
216.831964016	3	type2_color5_searchp
220.8650970459	1.2589254117941673	type3_color5_cuep
226.8652300835	3	type3_color5_searchp
230.8984999657	1.3593563908785256	type3_color4_cuep
236.131937027	3	type3_color4_searchp
240.1652331352	1.7113283041617808	type2_color4_cuep
247.7154579163	3	type2_color4_searchp
251.7486701012	1.7113283041617808	type1_color1_cuep
259.2987561226	3	type1_color1_searchp
263.3320360184	1.4677992676220695	type1_color1_cuep
268.6489069462	3	type1_color1_searchp
272.6821370125	1.2589254117941673	type3_color2_cuep
278.6989219189	3	type3_color2_searchp
282.7322640419	1.847849797422291	type1_color4_cuep
289.3657231331	3	type1_color4_searchp
