onset	duration	event_type
1.0357689857	1.9952623149688795	type1_color1_cuep
6.8858239651	3	type1_color1_searchp
10.9191870689	1.5848931924611136	type1_color3_cuep
18.3525428772	3	type1_color3_searchp
22.4858350754	1.7113283041617808	type2_color4_cuep
27.6693360806	3	type2_color4_searchp
31.7025930882	1.0797751623277096	type3_color1_cuep
39.2861120701	3	type3_color1_searchp
43.3360688686	1.9952623149688795	type3_color3_cuep
51.1861639023	3	type3_color3_searchp
55.219440937	1.0	type1_color4_cuep
59.052891016	3	type1_color4_searchp
63.0861749649	1.2589254117941673	type1_color2_cuep
68.6028380394	3	type1_color2_searchp
72.7195649147	1.1659144011798317	type2_color4_cuep
78.0029850006	3	type2_color4_searchp
82.0362870693	1.7113283041617808	type2_color2_cuep
88.4864559174	3	type2_color2_searchp
92.5197350979	1.5848931924611136	type3_color4_cuep
97.2365429401	3	type3_color4_searchp
101.353110075	1.3593563908785256	type3_color5_cuep
108.5698399544	3	type3_color5_searchp
112.6032218933	1.0	type3_color1_cuep
117.4533500671	3	type3_color1_searchp
121.4866330624	1.3593563908785256	type3_color3_cuep
125.9700629711	3	type3_color3_searchp
130.0033230782	1.847849797422291	type3_color5_cuep
139.553508997	3	type3_color5_searchp
143.6200509071	1.2589254117941673	type2_color5_cuep
147.7037398815	3	type2_color5_searchp
151.7367990017	1.7113283041617808	type3_color2_cuep
159.6870369911	3	type3_color2_searchp
163.7201750278	1.0797751623277096	type2_color1_cuep
169.4704389572	3	type2_color1_searchp
173.5036299229	1.2589254117941673	type1_color3_cuep
183.0705440044	3	type1_color3_searchp
187.1037540436	1.4677992676220695	type2_color2_cuep
194.9039590359	3	type2_color2_searchp
199.0371339321	1.847849797422291	type1_color5_cuep
205.4873530865	3	type1_color5_searchp
209.5206489563	1.1659144011798317	type2_color3_cuep
215.4374990463	3	type2_color3_searchp
219.5373768806	1.3593563908785256	type2_color5_cuep
225.6375460625	3	type2_color5_searchp
229.687541008	1.847849797422291	type2_color3_cuep
235.0209438801	3	type2_color3_searchp
239.0542020798	1.9952623149688795	type1_color5_cuep
245.3376998901	3	type1_color5_searchp
249.3709030151	1.0797751623277096	type1_color1_cuep
255.3044390678	3	type1_color1_searchp
259.3377149105	1.5848931924611136	type2_color1_cuep
266.1878619194	3	type2_color1_searchp
270.3044509888	1.0	type1_color4_cuep
273.8545610905	3	type1_color4_searchp
277.8878469467	1.4677992676220695	type1_color2_cuep
283.6380629539	3	type1_color2_searchp
287.6711320877	1.4677992676220695	type3_color2_cuep
295.6380400658	3	type3_color2_searchp
299.6713249683	1.1659144011798317	type3_color4_cuep
303.9715878963	3	type3_color4_searchp
