onset	duration	event_type
1.4974188805	1.9952623149688795	type3_color5_cuep
8.7642700672	3	type3_color5_searchp
12.8141748905	1.5848931924611136	type2_color2_cuep
22.5977089405	3	type2_color2_searchp
26.6310389042	1.4677992676220695	type3_color5_cuep
34.947893858	3	type3_color5_searchp
38.9811229706	1.7113283041617808	type1_color5_cuep
45.1146149635	3	type1_color5_searchp
49.1478788853	1.9952623149688795	type3_color1_cuep
55.4312989712	3	type3_color1_searchp
59.5312380791	1.3593563908785256	type1_color4_cuep
63.7146980762	3	type1_color4_searchp
67.7479848862	1.3593563908785256	type3_color2_cuep
75.5482070446	3	type3_color2_searchp
79.5815160275	1.0797751623277096	type3_color1_cuep
85.9648730755	3	type3_color1_searchp
90.0815279484	1.7113283041617808	type3_color3_cuep
96.0651419163	3	type3_color3_searchp
100.098252058	1.4677992676220695	type3_color3_cuep
107.4150409698	3	type3_color3_searchp
111.4483780861	1.1659144011798317	type2_color4_cuep
119.1152069569	3	type2_color4_searchp
123.1484639645	1.9952623149688795	type2_color2_cuep
127.6985850334	3	type2_color2_searchp
131.7318770885	1.0	type3_color4_cuep
137.4819889069	3	type3_color4_searchp
141.5152709484	1.1659144011798317	type2_color3_cuep
147.2153499126	3	type2_color3_searchp
151.2485499382	1.0	type1_color3_cuep
155.3821408749	3	type1_color3_searchp
159.4986999035	1.3593563908785256	type2_color4_cuep
164.3321800232	3	type2_color4_searchp
168.3655059338	1.847849797422291	type2_color5_cuep
173.6989700794	3	type2_color5_searchp
177.7987470627	1.847849797422291	type2_color1_cuep
186.1490709782	3	type2_color1_searchp
190.1823348999	1.5848931924611136	type2_color3_cuep
194.3157789707	3	type2_color3_searchp
198.3491580486	1.0797751623277096	type2_color1_cuep
205.4158949852	3	type2_color1_searchp
209.5157990456	1.7113283041617808	type2_color5_cuep
214.3492949009	3	type2_color5_searchp
218.3825569153	1.2589254117941673	type1_color1_cuep
223.4826860428	3	type1_color1_searchp
227.515971899	1.847849797422291	type1_color5_cuep
237.232820034	3	type1_color5_searchp
241.3660590649	1.0797751623277096	type1_color2_cuep
248.2996730804	3	type1_color2_searchp
252.3328258991	1.0	type1_color3_cuep
258.3996710777	3	type1_color3_searchp
262.5329270363	1.5848931924611136	type3_color4_cuep
269.3829400539	3	type3_color4_searchp
273.4163279533	1.4677992676220695	type1_color4_cuep
280.1497578621	3	type1_color4_searchp
284.2830560207	1.1659144011798317	type1_color2_cuep
289.2999658585	3	type1_color2_searchp
293.3332228661	1.2589254117941673	type3_color2_cuep
299.3334748745	3	type3_color2_searchp
303.4665598869	1.2589254117941673	type1_color1_cuep
308.566644907	3	type1_color1_searchp
