onset	duration	event_type
1.0378160477	1.4677992676220695	type3_color2_cuep
5.0878989697	3	type3_color2_searchp
9.1212918758	1.5848931924611136	type3_color2_cuep
16.0046830177	3	type3_color2_searchp
20.1712758541	1.1659144011798317	type2_color1_cuep
24.1880550385	3	type2_color1_searchp
28.2213959694	1.1659144011798317	type2_color3_cuep
33.6713829041	3	type2_color3_searchp
37.7215058804	1.0	type2_color2_cuep
43.9882240295	3	type2_color2_searchp
48.021422863	1.0797751623277096	type1_color3_cuep
52.2216000557	3	type1_color3_searchp
56.2548558712	1.3593563908785256	type3_color4_cuep
61.1049749851	3	type3_color4_searchp
65.1549239159	1.2589254117941673	type1_color2_cuep
72.9050559998	3	type1_color2_searchp
77.0716738701	1.0	type3_color5_cuep
81.5383770466	3	type3_color5_searchp
85.5883488655	1.7113283041617808	type2_color5_cuep
91.1718490124	3	type2_color5_searchp
95.2051398754	1.4677992676220695	type2_color2_cuep
102.521930933	3	type2_color2_searchp
106.5551989079	1.7113283041617808	type1_color5_cuep
113.0391218662	3	type1_color5_searchp
117.0885670185	1.2589254117941673	type1_color4_cuep
121.8220939636	3	type1_color4_searchp
125.8552939892	1.5848931924611136	type1_color1_cuep
133.2889208794	3	type1_color1_searchp
137.4054350853	1.7113283041617808	type2_color5_cuep
144.9555680752	3	type2_color5_searchp
148.9888739586	1.4677992676220695	type1_color2_cuep
154.7389450073	3	type1_color2_searchp
158.8222670555	1.847849797422291	type1_color5_cuep
164.5557210445	3	type1_color5_searchp
168.6056818962	1.847849797422291	type2_color4_cuep
173.2890710831	3	type2_color4_searchp
177.3390650749	1.3593563908785256	type3_color1_cuep
181.522507906	3	type3_color1_searchp
185.5557630062	1.1659144011798317	type3_color3_cuep
193.222673893	3	type3_color3_searchp
197.3224580288	1.9952623149688795	type1_color4_cuep
201.8892710209	3	type1_color4_searchp
205.9225928783	1.847849797422291	type1_color3_cuep
213.0393769741	3	type1_color3_searchp
217.0893368721	1.0797751623277096	type2_color1_cuep
222.9561588764	3	type2_color1_searchp
227.0560770035	1.9952623149688795	type2_color3_cuep
233.3395469189	3	type2_color3_searchp
237.3894970417	1.0797751623277096	type2_color4_cuep
241.6062538624	3	type2_color4_searchp
245.6396539211	1.9952623149688795	type3_color5_cuep
254.1396579742	3	type3_color5_searchp
258.2395858765	1.2589254117941673	type3_color4_cuep
262.6230909824	3	type3_color4_searchp
266.7896568775	1.3593563908785256	type1_color1_cuep
270.6897668839	3	type1_color1_searchp
274.8065869808	1.0	type3_color3_cuep
279.6565470696	3	type3_color3_searchp
283.6898479462	1.5848931924611136	type3_color1_cuep
290.0232880116	3	type3_color1_searchp
