onset	duration	event_type
1.1596448421	1.0	type2_color2_cuep
5.6264119148	3	type2_color2_searchp
9.6764228344	1.3593563908785256	type3_color5_cuep
14.1932270527	3	type3_color5_searchp
18.3597760201	1.5848931924611136	type3_color1_cuep
22.4767858982	3	type3_color1_searchp
26.5099308491	1.0797751623277096	type1_color4_cuep
31.4265389442	3	type1_color4_searchp
35.4599490166	1.4677992676220695	type1_color3_cuep
42.1934118271	3	type1_color3_searchp
46.2266368866	1.9952623149688795	type1_color4_cuep
53.4934999943	3	type1_color4_searchp
57.6600978374	1.5848931924611136	type3_color2_cuep
65.0935430527	3	type3_color2_searchp
69.1435270309	1.0797751623277096	type1_color2_cuep
73.3436880112	3	type1_color2_searchp
77.3768718243	1.4677992676220695	type2_color3_cuep
82.0102379322	3	type2_color3_searchp
86.043517828	1.1659144011798317	type2_color4_cuep
92.4771180153	3	type2_color4_searchp
96.5270588398	1.0797751623277096	type2_color1_cuep
101.9272358418	3	type2_color1_searchp
105.9770548344	1.2589254117941673	type3_color1_cuep
110.6939070225	3	type3_color1_searchp
114.8438138962	1.9952623149688795	type2_color4_cuep
123.3440279961	3	type2_color4_searchp
127.3773398399	1.2589254117941673	type1_color1_cuep
131.4440529346	3	type1_color1_searchp
135.493904829	1.3593563908785256	type3_color2_cuep
139.3940448761	3	type3_color2_searchp
143.4274859428	1.4677992676220695	type3_color4_cuep
149.6440608501	3	type3_color4_searchp
153.6775610447	1.1659144011798317	type2_color5_cuep
159.1276459694	3	type2_color5_searchp
163.3441128731	1.1659144011798317	type1_color2_cuep
167.3609240055	3	type1_color2_searchp
171.4110369682	1.7113283041617808	type2_color3_cuep
176.6110668182	3	type2_color3_searchp
180.6443419456	1.847849797422291	type1_color3_cuep
188.3444960117	3	type1_color3_searchp
192.3777730465	1.7113283041617808	type2_color5_cuep
199.9279060364	3	type2_color5_searchp
203.9610610008	1.847849797422291	type2_color1_cuep
208.6280529499	3	type2_color1_searchp
212.6945869923	1.2589254117941673	type3_color5_cuep
218.7113850117	3	type3_color5_searchp
222.7446608543	1.847849797422291	type1_color5_cuep
228.8947429657	3	type1_color5_searchp
232.9280719757	1.0	type3_color4_cuep
237.8115389347	3	type3_color4_searchp
241.9614849091	1.0	type1_color5_cuep
245.5115189552	3	type1_color5_searchp
249.5448698998	1.5848931924611136	type3_color3_cuep
254.9783148766	3	type3_color3_searchp
259.0282659531	1.3593563908785256	type3_color3_cuep
266.8783628941	3	type3_color3_searchp
270.9117758274	1.7113283041617808	type1_color1_cuep
279.1285119057	3	type1_color1_searchp
283.1783459187	1.9952623149688795	type2_color2_cuep
289.9285948277	3	type2_color2_searchp
